100 685
48 16 49
48 44 56
48 51 88
48 56 46
48 78 54
48 91 39
49 14 81
49 34 65
49 41 51
49 78 24
49 82 96
50 6 35
50 16 61
50 39 50
50 45 54
50 60 76
50 63 13
50 64 30
51 2 76
51 23 99
51 30 19
51 33 69
51 48 26
51 49 41
51 55 36
51 58 86
51 67 32
51 83 37
51 84 25
52 11 80
52 18 29
52 22 10
52 48 64
52 75 100
52 83 84
52 93 74
52 99 17
53 23 76
53 24 42
53 34 69
53 36 47
53 37 18
53 38 34
53 52 34
53 60 1
53 71 44
53 83 65
53 92 68
54 12 31
54 18 88
54 43 72
54 48 4
54 65 21
54 81 26
54 84 62
54 88 6
54 92 77
55 14 100
55 19 96
55 20 93
55 56 88
55 63 33
55 69 70
55 79 63
55 81 22
55 82 9
56 27 86
56 55 67
56 61 100
56 86 61
57 2 71
57 12 17
57 49 33
57 79 65
57 82 8
57 99 84
58 1 67
58 18 66
58 28 71
58 62 12
58 67 62
58 70 35
58 72 26
58 80 42
58 98 62
59 1 72
59 5 34
59 6 83
59 23 71
59 24 36
59 29 6
59 53 16
59 68 86
59 70 22
60 17 73
60 20 71
60 25 15
60 58 83
60 74 81
60 76 64
60 78 73
60 92 82
61 5 35
61 9 53
61 18 80
61 29 7
61 42 18
61 52 98
61 67 51
61 68 3
61 71 31
61 84 61
61 95 93
62 4 10
62 24 45
62 26 64
62 32 56
62 66 83
62 91 2
63 19 35
63 22 53
63 28 82
63 32 53
63 53 55
63 71 75
64 10 38
64 24 52
64 90 22
65 1 40
65 28 11
66 62 90
66 81 67
66 91 57
66 95 88
67 23 3
67 95 28
68 5 40
68 21 95
68 28 32
68 48 58
68 52 34
68 57 24
68 62 3
68 66 18
68 90 8
69 2 35
69 3 2
69 21 38
69 76 51
69 82 25
69 92 24
70 9 70
70 13 91
70 46 13
70 53 18
70 64 76
71 13 54
71 14 28
71 37 81
71 49 1
71 55 37
71 72 99
71 81 29
71 92 8
72 7 92
72 15 67
72 19 34
72 24 91
72 28 89
72 65 2
72 77 7
72 99 35
73 2 23
73 8 22
73 14 87
73 17 34
73 21 67
73 23 36
73 28 16
73 40 79
73 44 11
73 90 56
74 16 18
74 18 80
74 24 84
74 33 36
74 62 78
74 86 98
74 95 89
75 1 42
75 48 43
75 87 24
76 4 72
76 7 55
76 48 10
76 61 47
76 72 96
76 73 33
77 24 14
77 51 45
77 97 40
78 25 7
78 35 33
78 47 23
78 62 10
78 82 76
78 99 33
79 5 17
79 39 73
79 41 63
79 59 6
80 4 56
80 22 24
80 27 5
80 46 87
80 55 14
80 66 12
80 87 45
80 95 36
81 11 38
81 16 3
81 19 97
81 21 88
81 33 25
81 41 84
81 86 100
81 99 16
82 10 46
82 19 51
82 31 4
82 46 63
82 52 28
82 57 39
82 64 13
83 8 18
83 13 65
83 35 46
83 39 69
83 78 92
83 95 83
84 18 23
84 33 25
84 37 6
84 38 59
84 71 29
84 80 63
85 9 99
85 31 13
85 33 86
85 43 58
85 47 56
85 49 70
85 62 6
85 63 44
85 66 23
85 80 61
85 96 90
86 12 67
86 35 54
86 50 79
86 63 26
86 67 71
86 75 43
86 98 10
87 13 37
87 75 47
88 2 49
88 21 100
88 28 16
88 44 31
88 52 99
88 60 95
88 74 49
88 92 20
89 3 19
89 20 70
89 22 99
89 29 77
89 40 15
89 73 22
89 94 30
90 4 80
90 30 12
90 31 91
90 56 39
90 59 37
90 71 84
90 74 47
90 93 78
90 99 47
91 4 16
91 38 96
91 49 73
91 70 88
91 83 11
91 93 72
91 99 72
92 26 65
92 34 59
92 49 65
92 70 26
93 7 78
93 20 37
93 23 25
93 26 28
93 65 10
93 75 58
93 97 80
94 56 28
95 22 55
95 26 59
95 42 67
95 54 52
96 3 61
96 16 76
96 33 23
96 58 65
96 59 31
96 98 56
96 99 9
97 3 4
97 4 88
97 8 41
97 43 51
97 49 8
97 53 58
97 75 55
97 80 70
98 12 36
98 44 58
98 52 17
98 58 68
98 62 32
98 65 40
98 72 98
98 97 80
