100 688
27 78 65
27 87 45
28 4 55
28 15 6
28 39 91
28 53 88
28 66 52
28 71 91
28 83 45
29 19 14
29 40 65
29 62 91
29 65 17
29 71 35
30 2 36
30 34 55
30 49 7
30 58 100
30 59 88
30 68 82
30 74 86
30 93 16
31 8 54
31 27 48
31 28 9
31 41 52
31 51 44
31 56 14
31 71 35
31 78 63
31 81 74
31 82 68
31 86 96
32 29 50
32 35 63
32 39 51
32 74 99
32 93 52
33 26 42
33 47 57
33 50 77
33 51 20
33 82 39
33 89 61
34 12 69
34 21 13
34 28 58
34 39 27
34 53 80
34 58 35
34 84 71
34 94 43
34 97 31
35 9 20
35 53 41
36 1 86
36 45 78
36 65 22
36 71 26
36 89 67
37 3 77
37 13 2
37 27 80
37 38 11
37 50 46
37 62 45
37 81 66
38 16 99
38 24 97
38 26 57
38 29 56
38 31 24
38 51 94
38 63 82
38 73 26
38 99 62
39 5 54
39 16 92
39 20 61
39 22 69
39 64 22
40 20 48
40 42 2
40 48 30
40 53 55
40 69 84
41 7 56
41 13 23
41 32 96
41 33 85
41 43 52
41 54 44
41 65 100
41 90 14
41 99 46
42 1 72
42 9 99
42 36 37
42 43 54
42 44 74
42 45 26
42 48 42
42 71 90
42 77 74
43 6 55
43 10 81
43 18 54
43 23 31
43 50 46
43 57 83
43 86 15
44 8 55
44 9 65
44 22 86
44 24 79
44 28 95
44 61 69
44 71 22
44 83 11
44 93 65
45 9 83
45 10 36
45 17 75
45 39 57
45 53 76
45 58 29
45 60 86
45 69 51
45 76 85
45 77 77
45 83 50
45 87 95
45 93 70
46 7 45
46 32 66
46 49 57
46 98 89
47 3 53
47 62 87
47 64 21
47 70 9
47 86 29
47 87 86
47 89 4
47 92 72
47 95 50
48 1 2
48 5 54
48 17 95
48 25 67
48 33 58
48 52 58
48 64 30
49 17 16
49 20 68
49 42 14
49 43 65
49 59 25
49 61 76
49 70 53
49 75 9
50 3 100
50 24 5
50 37 92
50 42 97
50 54 89
50 86 79
51 67 55
52 13 65
52 14 4
52 36 56
52 46 70
52 70 26
52 73 21
52 76 39
52 94 30
53 13 77
53 18 52
53 24 75
53 26 66
53 79 19
54 13 85
54 14 52
54 38 80
54 70 18
55 21 28
55 80 7
55 92 98
55 95 75
56 6 8
56 7 92
56 8 22
56 21 66
56 23 73
56 42 6
56 70 89
57 2 40
57 14 53
57 16 40
57 35 36
57 71 23
57 78 40
57 79 56
57 85 83
58 3 26
58 6 69
58 11 71
58 21 26
58 34 35
58 48 4
58 64 79
58 84 72
58 91 86
58 95 78
59 42 94
59 75 54
59 81 62
60 19 30
60 49 39
60 82 67
60 86 35
61 8 41
61 10 23
61 27 55
61 62 42
61 65 48
61 75 24
61 79 2
61 89 7
62 11 67
62 16 52
62 22 62
62 23 71
62 35 43
62 45 7
62 60 89
62 72 5
62 75 6
62 81 95
62 91 96
62 92 67
63 29 8
63 51 82
63 53 41
63 60 82
63 65 81
63 70 41
63 79 58
63 91 16
64 7 1
64 11 53
64 42 31
64 51 44
64 53 56
64 58 83
64 78 19
64 82 28
64 83 38
65 13 20
65 33 26
65 40 50
65 49 27
65 60 98
65 74 7
65 77 59
65 78 66
65 83 58
65 93 94
66 1 62
66 14 86
66 15 79
66 23 46
66 52 65
66 79 4
66 82 27
66 86 3
66 87 6
67 5 27
67 9 16
67 16 63
67 23 73
67 45 2
67 47 27
67 79 12
67 82 56
67 85 57
67 92 2
68 16 73
68 43 20
68 62 61
68 76 55
68 85 36
68 89 33
69 12 85
69 17 44
69 20 38
69 33 37
69 42 58
69 65 29
69 68 49
69 73 22
69 98 54
70 51 3
70 64 10
70 65 62
71 15 53
71 59 72
71 63 77
71 64 66
71 72 1
71 90 27
71 93 64
72 12 73
72 20 96
72 65 40
72 91 6
73 15 4
73 18 46
73 31 91
73 46 68
73 49 79
73 54 17
73 72 42
73 75 3
73 89 46
74 13 81
74 15 45
74 21 93
74 28 57
74 35 58
74 37 36
74 61 73
74 86 70
75 2 28
75 23 57
75 39 9
75 51 50
75 79 79
75 99 41
76 17 81
76 36 38
76 47 81
76 49 70
76 56 72
76 90 81
76 94 17
76 99 86
77 32 72
77 39 98
77 78 24
77 99 55
78 41 35
78 44 100
78 50 39
78 54 62
78 79 93
78 84 5
79 6 47
79 17 8
79 18 40
79 27 49
79 41 46
79 56 100
79 70 1
79 72 91
79 78 68
79 92 71
79 97 63
80 18 97
80 21 68
80 47 51
80 49 34
80 76 75
80 90 20
81 16 69
81 24 80
81 47 10
81 54 13
81 56 85
81 58 9
81 68 24
81 70 73
81 75 44
81 83 75
82 1 70
82 17 71
82 24 25
82 28 52
82 45 69
82 79 12
83 1 18
83 6 74
83 39 73
83 87 70
83 88 76
84 3 50
84 7 70
84 22 97
84 54 57
84 69 98
85 4 99
85 27 95
85 38 45
85 39 51
85 68 33
85 88 11
86 21 60
86 22 72
86 46 58
86 59 54
86 70 22
87 1 40
87 4 38
87 14 97
87 17 37
87 39 20
87 42 54
87 69 63
87 78 90
87 85 44
87 97 94
88 3 4
88 5 30
88 10 89
88 14 58
88 22 70
88 50 35
88 55 10
88 57 40
88 83 57
89 3 8
89 22 26
89 36 50
89 64 73
89 97 30
90 6 92
90 15 44
90 18 81
90 43 46
90 48 91
90 69 58
90 76 77
90 87 41
91 14 71
91 18 11
91 27 12
91 39 18
91 49 8
91 66 76
91 71 20
91 73 89
91 80 29
91 94 7
92 27 6
92 47 42
92 57 75
92 62 2
92 87 34
92 94 41
93 12 80
93 22 61
93 52 33
93 62 43
93 72 4
93 96 1
94 17 40
94 29 63
94 52 66
94 75 51
94 81 26
94 86 26
95 11 22
95 38 15
95 49 8
95 51 70
95 76 40
95 81 67
95 91 31
96 3 35
96 45 23
96 49 11
96 64 62
96 81 37
96 83 54
96 88 72
96 94 81
97 6 16
97 27 71
97 44 19
97 53 24
97 65 68
98 56 7
98 64 99
