100 686
31 59 10
31 75 43
31 78 23
31 88 3
31 94 50
31 98 63
32 5 53
32 26 63
32 27 10
32 30 6
32 38 54
32 43 10
32 83 76
33 3 26
33 12 97
33 21 66
33 26 46
33 29 22
33 52 55
33 94 4
34 27 31
34 32 73
34 59 99
34 60 32
34 67 98
34 77 95
34 95 21
35 16 88
35 28 79
35 31 66
35 43 88
35 56 22
35 64 10
35 70 39
35 83 83
35 86 10
35 96 67
36 28 99
36 33 29
36 38 69
36 40 88
36 42 80
36 55 95
36 57 98
36 76 32
36 80 29
36 98 74
37 42 23
37 51 15
37 59 99
37 61 93
37 74 84
37 81 81
38 1 52
38 23 96
38 62 97
38 71 80
38 80 4
39 10 44
39 24 5
39 25 57
40 8 15
40 28 34
40 31 93
40 57 20
40 79 82
40 90 43
41 3 87
41 18 83
41 25 35
41 95 65
42 33 14
42 90 26
42 94 30
43 17 10
43 24 43
43 38 76
43 40 41
43 74 97
43 93 17
44 2 59
44 6 79
44 25 52
44 32 76
44 33 14
44 35 66
44 53 62
44 80 71
44 85 22
44 86 66
45 1 59
45 15 16
45 24 88
45 32 82
45 47 76
45 57 6
45 60 54
45 62 8
46 9 44
46 18 47
46 19 29
46 36 54
46 40 5
46 74 90
46 78 33
47 37 100
47 41 8
47 44 62
47 66 12
47 88 45
48 7 77
48 29 18
48 30 33
48 36 94
48 49 98
48 62 44
48 75 17
48 85 56
49 9 76
49 22 74
49 33 87
49 35 65
49 43 88
49 81 59
49 92 11
50 13 47
50 52 32
50 55 30
50 59 96
50 62 91
50 86 59
51 5 96
51 14 62
51 40 1
51 58 43
51 73 37
51 85 97
51 88 65
52 4 1
52 11 98
52 19 71
52 29 90
52 48 81
52 49 14
52 65 87
52 66 73
52 75 13
52 80 55
52 95 44
53 1 70
53 5 68
53 9 21
53 12 95
53 15 96
53 29 64
54 3 94
54 31 98
54 34 2
54 37 20
54 44 15
54 51 89
54 71 98
54 75 28
55 3 36
55 27 61
55 39 8
55 42 55
55 50 20
55 57 92
55 64 48
55 67 10
55 74 32
55 81 34
55 86 6
55 88 74
55 96 57
55 99 17
56 33 47
56 47 13
56 53 76
56 74 67
56 86 13
57 2 35
57 45 58
57 97 47
58 21 40
58 25 74
58 34 16
58 41 61
58 42 90
58 45 8
58 71 10
58 79 7
58 82 70
58 93 75
59 9 70
59 13 100
59 25 40
59 33 89
59 51 100
59 62 11
59 91 22
59 95 75
60 27 61
60 30 11
60 48 26
60 50 91
60 61 58
60 88 12
60 92 51
61 2 45
61 21 35
61 40 53
61 53 57
61 56 94
61 88 45
61 90 40
61 99 94
62 10 70
62 25 63
62 52 23
62 69 70
62 79 4
63 8 61
63 28 65
63 30 2
63 31 67
63 44 55
63 59 23
64 19 63
64 24 98
64 39 17
64 43 77
64 48 52
64 58 44
64 74 30
65 5 12
65 30 85
65 50 80
65 58 74
65 64 60
65 74 86
65 87 12
65 90 42
65 96 80
65 98 24
66 22 89
66 25 58
66 41 30
66 60 60
66 63 39
66 81 26
66 96 20
66 97 66
67 11 59
67 24 97
67 33 15
67 49 40
67 52 73
67 54 9
67 71 88
67 99 38
68 7 76
68 57 33
68 58 73
68 62 15
68 94 52
69 31 15
69 66 40
69 73 68
69 92 56
70 20 92
70 29 89
70 67 12
70 87 59
71 4 20
71 10 49
71 18 88
71 21 54
71 31 21
71 41 76
71 54 6
71 61 15
71 70 4
71 85 68
72 18 6
72 20 66
72 32 18
72 35 48
72 58 11
72 59 37
72 64 36
73 6 21
73 24 90
73 25 84
73 48 98
73 67 38
73 72 44
73 75 92
74 15 59
74 44 51
74 67 98
74 82 44
75 10 97
75 47 35
75 54 42
75 76 1
76 15 48
76 41 55
76 43 36
76 52 79
76 55 100
76 86 17
76 92 40
76 94 79
76 99 71
77 4 100
77 18 24
77 20 24
77 34 61
77 39 85
77 53 64
77 70 74
77 73 76
77 83 56
78 57 59
78 69 57
78 93 6
79 14 97
79 20 29
79 26 93
79 51 11
79 52 50
79 55 94
79 67 45
79 69 14
79 88 79
79 97 11
80 4 70
80 23 31
80 31 44
80 35 16
80 42 17
80 58 16
80 91 34
81 12 39
81 35 33
81 93 9
81 94 40
82 4 97
82 17 41
82 32 52
82 54 64
82 61 16
82 74 97
82 85 92
82 90 52
83 17 16
83 25 84
83 30 54
83 36 97
83 45 70
83 62 56
83 63 11
83 70 82
83 75 24
83 78 66
83 81 20
83 89 15
84 1 11
84 40 58
84 50 13
84 51 72
84 56 20
84 72 13
85 5 16
85 36 97
85 46 7
85 51 55
85 57 93
85 82 86
86 14 67
86 20 90
86 25 49
86 27 74
86 46 38
86 52 21
86 57 77
86 73 41
86 88 91
87 1 15
87 15 49
87 18 90
87 32 95
87 38 78
87 49 75
87 53 71
87 56 18
87 70 61
87 72 63
87 86 50
88 14 40
88 24 66
88 34 83
88 67 58
88 89 2
88 92 17
88 94 6
89 11 9
89 76 16
89 80 85
90 14 65
90 22 98
90 24 33
90 34 76
90 35 72
90 47 47
90 51 62
90 63 4
90 65 28
90 68 79
90 79 43
91 5 75
91 11 54
91 68 11
91 99 19
92 9 15
92 12 1
92 23 77
92 28 73
92 31 79
92 44 6
92 51 25
92 69 93
92 75 31
92 76 4
92 83 80
93 7 8
93 19 93
93 27 88
93 28 12
93 31 83
93 42 26
93 48 68
93 59 18
94 25 87
94 49 40
94 56 3
94 59 10
95 3 47
95 9 91
95 15 100
95 23 49
95 55 53
95 79 49
96 2 8
96 3 47
96 73 55
96 93 69
97 12 22
97 33 94
97 40 20
97 43 7
97 52 72
97 90 37
98 18 7
