100 689
44 55 33
44 60 97
44 65 62
45 4 91
45 11 80
45 14 99
45 40 19
45 44 85
45 77 44
45 82 31
45 85 66
45 94 43
46 11 77
46 25 38
46 60 27
46 68 82
46 89 15
46 94 58
47 5 18
47 12 74
47 26 53
47 37 8
47 60 51
47 76 34
48 5 85
48 8 11
48 9 51
48 11 98
48 32 22
48 50 62
48 59 49
48 64 85
49 2 58
49 16 68
49 46 6
49 61 84
49 63 73
49 73 19
49 82 9
49 99 30
50 47 25
50 52 39
50 53 82
50 61 65
50 73 40
50 74 33
50 91 82
51 3 44
51 14 6
51 35 8
51 37 16
51 66 57
51 81 43
51 86 37
51 88 38
51 90 5
51 93 59
51 99 13
52 15 86
52 18 26
52 38 16
52 45 23
52 46 17
52 70 11
52 75 71
52 78 44
52 84 28
52 88 96
53 24 51
53 33 12
53 39 55
53 46 20
53 47 13
53 64 23
53 73 17
53 86 20
54 3 73
54 6 31
54 10 70
54 47 51
54 53 16
54 80 30
54 85 49
54 97 57
55 7 13
55 17 73
55 33 61
55 45 45
55 52 93
55 62 27
55 67 9
55 79 69
55 94 65
55 97 67
56 15 23
56 38 23
56 41 34
56 46 59
56 53 62
56 94 24
57 5 46
57 39 46
57 58 93
57 60 20
57 65 47
57 88 81
57 99 71
58 7 84
58 29 89
58 41 10
58 45 2
58 48 69
58 56 86
58 59 3
58 69 81
58 95 66
59 18 87
59 29 42
59 38 53
59 44 64
59 52 91
59 62 58
59 85 51
59 87 72
60 3 28
60 5 85
60 13 90
60 14 17
60 17 24
60 18 26
60 26 7
60 38 4
60 64 78
60 74 60
61 17 79
61 27 9
61 45 19
61 68 47
61 89 88
62 14 85
62 56 23
62 87 73
62 95 41
62 96 42
63 6 1
63 13 73
63 19 60
63 74 75
63 88 60
64 4 87
64 32 65
64 40 8
64 63 53
64 81 61
65 1 78
65 13 59
65 15 89
65 35 79
65 44 22
65 49 90
66 13 58
66 42 60
66 56 57
66 84 20
66 86 6
66 90 13
66 98 14
67 32 92
67 48 62
67 49 13
67 59 73
67 84 25
68 66 49
68 75 79
68 92 65
69 36 89
69 40 29
69 44 58
69 76 32
69 97 27
70 6 27
70 20 84
70 35 38
70 49 99
70 56 40
70 69 1
70 81 90
70 96 38
71 15 33
71 16 92
71 19 14
71 22 62
71 24 90
71 25 77
71 28 35
71 30 43
71 39 44
71 47 63
71 53 76
71 63 20
71 95 91
72 2 25
72 19 63
72 28 45
72 42 78
72 62 91
72 67 87
72 76 9
72 81 96
72 91 5
72 94 97
72 95 39
73 6 40
73 7 35
73 13 66
73 15 39
73 22 89
73 29 100
73 35 15
73 54 6
73 59 80
73 63 86
73 75 23
73 83 81
73 95 74
73 97 3
74 7 43
74 21 87
74 39 37
74 57 91
74 69 15
74 73 89
74 89 3
74 92 84
74 96 65
75 9 69
75 11 21
75 20 87
75 30 90
75 31 70
75 33 8
75 43 62
75 44 71
75 49 67
75 54 94
75 57 48
75 65 67
75 80 92
76 19 77
76 24 31
76 25 24
76 40 72
76 45 100
76 51 39
76 58 1
76 80 16
76 95 85
77 9 46
77 20 13
77 52 18
77 57 77
77 96 64
78 9 29
78 13 3
78 15 18
78 18 1
78 48 10
78 53 63
78 73 97
78 82 32
79 16 46
79 20 28
79 41 66
79 58 33
79 66 85
79 84 33
79 93 39
80 1 55
80 14 11
80 63 13
80 83 58
80 85 81
80 88 51
81 1 42
81 16 38
81 22 69
81 45 43
81 54 59
81 56 1
81 59 34
81 78 48
82 9 63
82 16 65
82 22 98
82 29 63
82 37 89
82 69 80
82 81 74
83 15 85
83 23 20
83 30 26
83 33 45
83 34 52
83 35 74
83 99 19
84 21 77
84 31 74
84 42 67
84 51 31
84 56 91
84 75 34
84 82 25
85 31 18
85 42 6
85 79 46
85 90 95
85 94 100
86 10 76
86 12 63
86 38 65
86 39 84
86 40 86
86 57 61
86 68 37
87 37 13
87 41 67
87 70 38
87 75 91
87 88 76
88 35 41
88 37 93
88 99 56
89 4 78
89 43 17
89 54 88
89 83 32
89 87 79
90 2 98
90 14 1
90 19 12
90 26 17
90 30 11
90 31 55
90 33 42
90 89 82
90 95 66
91 5 43
91 20 37
91 51 40
91 58 27
91 72 100
91 77 20
92 11 16
92 19 55
92 21 82
92 28 25
92 34 87
92 46 3
92 55 64
92 66 25
92 78 31
92 80 31
92 95 47
93 7 4
93 8 15
93 13 76
93 25 76
93 43 20
93 60 22
94 47 46
94 55 38
94 60 16
94 97 52
95 19 30
95 65 64
95 66 2
95 76 91
95 81 82
95 82 61
95 91 45
95 99 71
96 20 85
96 27 88
96 49 91
96 50 34
96 93 72
97 22 16
97 39 2
98 9 100
98 24 62
98 26 71
98 28 56
98 63 72
98 91 21
98 94 37
