100 686
93 18 72
93 21 70
93 57 56
93 62 1
93 97 28
94 9 36
94 57 13
94 62 51
94 71 30
94 89 67
94 95 54
94 97 1
95 14 64
95 29 67
95 31 5
95 49 29
95 56 40
95 63 13
95 76 38
95 83 72
95 90 10
95 94 82
96 2 56
96 8 73
96 11 21
96 26 36
96 33 65
96 50 99
96 79 40
96 85 41
97 32 79
97 33 14
97 39 15
97 53 19
97 55 50
97 64 36
97 71 40
97 74 94
97 83 46
98 23 42
98 57 96
98 68 39
98 78 92
