100 680
40 53 42
40 99 78
41 10 29
41 29 7
41 30 97
41 34 83
41 40 50
41 42 35
41 54 3
41 58 12
41 64 64
41 76 75
42 48 3
42 52 45
42 71 28
42 86 57
42 99 100
43 2 98
43 7 45
43 27 49
43 37 90
43 54 95
43 56 28
43 64 97
43 66 10
43 72 72
43 76 56
43 78 7
43 80 95
44 8 84
44 13 58
44 49 91
44 65 31
44 70 86
44 71 73
44 75 36
44 76 62
44 99 18
45 6 71
45 15 16
45 23 11
45 32 100
45 39 57
45 64 71
45 84 36
45 89 22
46 5 53
46 45 58
46 65 47
46 79 3
47 7 89
47 33 81
47 37 65
47 50 20
47 52 8
47 59 33
47 66 5
47 69 79
47 99 29
48 51 62
48 75 46
48 80 39
49 1 75
49 3 3
49 9 87
49 34 76
49 78 64
50 3 86
50 26 25
50 33 63
50 43 65
50 51 99
50 58 17
50 75 55
50 80 99
50 91 36
51 7 29
51 13 15
51 45 22
51 53 27
51 64 12
51 74 36
52 7 31
52 66 83
52 67 70
53 7 65
53 25 3
53 38 78
53 50 67
53 52 67
53 93 42
54 1 54
54 19 98
54 44 21
54 55 45
54 59 92
54 64 18
54 87 32
55 8 59
55 13 59
55 16 53
55 27 30
55 38 87
55 61 3
56 23 21
56 34 60
56 51 99
56 70 61
56 87 80
57 9 62
57 13 45
57 62 18
57 80 96
57 90 72
57 99 19
58 28 18
58 38 93
58 43 79
58 73 3
58 97 29
59 7 100
59 10 100
59 40 50
59 58 1
59 63 10
59 99 42
60 2 12
60 8 57
60 19 1
60 21 78
60 27 51
60 28 30
60 32 78
60 34 76
60 37 33
60 42 54
60 53 43
60 85 23
60 94 55
61 2 52
61 9 84
61 15 59
61 41 31
61 53 33
61 71 87
61 82 39
62 5 31
62 6 89
62 28 54
62 29 88
62 42 31
62 43 40
62 45 83
62 55 89
62 79 44
62 99 38
63 19 9
63 27 16
63 29 4
63 36 60
63 37 71
63 62 64
63 76 26
63 81 20
63 97 16
64 5 52
64 31 96
64 33 65
64 59 63
64 77 54
65 36 74
65 43 97
65 49 36
65 51 33
65 69 17
65 79 47
66 2 98
66 37 79
66 48 41
66 56 6
66 68 96
66 87 38
66 88 84
66 90 1
67 1 46
67 24 41
67 38 43
67 39 50
67 43 9
67 52 38
67 71 99
67 75 100
67 77 49
67 79 30
67 81 2
67 87 84
68 13 16
68 24 43
68 42 31
68 43 27
68 49 73
68 51 75
68 72 95
68 77 76
68 80 50
68 87 45
68 94 98
68 95 52
68 96 34
69 12 80
69 21 40
69 64 76
69 67 8
69 79 60
70 1 92
70 5 30
70 13 27
70 14 98
70 15 7
70 33 21
70 67 23
70 69 42
70 78 6
70 79 6
70 96 79
71 19 37
71 23 82
71 73 8
71 86 52
72 7 1
72 18 42
72 25 62
72 46 23
72 52 70
72 57 71
72 88 48
72 93 75
72 96 82
72 98 65
72 99 14
73 19 88
73 23 43
73 29 65
73 45 60
73 91 55
73 96 34
74 5 10
74 19 36
74 45 39
74 54 75
74 62 100
74 69 16
74 80 79
75 4 9
75 29 21
75 42 47
75 47 43
75 50 96
75 57 52
75 71 5
75 90 38
75 95 51
76 5 42
76 6 19
76 18 1
76 46 74
76 47 39
76 81 62
76 98 24
77 5 12
77 11 40
77 13 48
77 25 10
77 48 88
78 3 53
78 16 91
78 25 68
78 44 38
78 58 53
78 67 27
78 89 84
78 98 1
79 15 43
79 88 53
80 14 84
80 15 86
80 17 29
80 24 74
80 32 90
80 38 94
80 65 41
80 67 15
80 79 61
80 99 60
81 2 2
81 6 75
81 18 34
81 33 22
81 35 15
81 47 13
81 53 67
81 66 96
81 91 49
82 7 50
82 13 45
82 14 20
82 20 61
82 26 35
82 27 53
82 40 80
82 56 80
82 64 59
82 67 13
82 69 90
82 81 2
82 84 92
82 89 33
83 9 7
83 13 18
83 20 69
83 41 87
83 54 48
83 63 56
83 70 73
83 86 82
83 95 99
83 98 35
84 18 48
84 42 98
84 78 32
84 81 56
85 27 65
85 50 2
85 52 97
85 62 70
85 94 78
86 14 41
86 16 2
86 24 5
86 34 22
86 41 71
86 50 59
86 57 97
86 62 93
86 74 76
87 13 61
87 16 1
87 44 74
87 47 67
87 60 31
87 68 81
88 7 7
88 12 27
88 16 54
88 17 5
88 18 29
88 46 95
88 51 70
88 70 72
88 77 20
89 24 76
89 31 29
89 33 27
89 44 93
89 74 98
89 77 70
89 84 56
90 3 54
90 23 61
90 33 97
90 68 14
90 75 39
90 76 90
90 78 63
91 12 33
91 15 28
91 25 62
91 38 87
91 74 9
91 89 93
92 1 52
92 8 21
92 23 29
92 37 54
92 62 13
93 8 30
93 11 88
93 32 96
93 36 14
93 44 57
93 45 12
93 84 61
93 86 4
94 9 26
94 43 50
94 82 54
96 11 89
96 17 11
96 22 63
96 56 57
96 84 22
96 98 92
97 19 31
97 66 72
97 68 82
97 80 4
98 8 11
98 24 16
98 47 80
98 53 76
98 71 87
