100 685
72 41 55
72 59 94
72 74 93
72 91 37
73 29 4
73 38 3
73 48 61
73 53 35
73 64 82
73 65 53
73 68 30
73 76 44
73 82 30
73 89 55
73 90 85
73 92 7
73 96 33
74 14 31
74 17 91
74 38 86
74 48 48
74 50 10
74 70 55
74 71 98
74 72 14
74 94 19
75 19 24
75 45 58
75 58 41
75 60 11
75 85 34
76 8 97
76 19 54
76 63 78
76 71 32
76 92 44
77 6 89
77 33 5
77 44 89
77 48 71
77 66 75
77 95 47
78 9 56
78 63 98
78 65 38
79 17 54
79 18 32
79 29 31
79 40 66
79 57 4
79 60 30
79 63 2
79 71 44
79 94 49
80 22 46
80 25 30
80 40 74
80 52 4
80 63 29
80 68 78
81 21 48
81 32 2
81 35 6
81 38 33
81 39 85
81 59 64
81 60 25
81 84 72
81 91 20
82 4 55
82 9 9
82 31 27
82 46 8
82 58 87
82 59 24
82 78 20
82 93 1
82 96 68
83 20 32
83 32 57
83 43 43
83 49 83
83 72 75
84 3 47
84 6 14
84 20 71
84 23 27
84 47 66
84 58 16
84 93 58
85 18 94
85 39 63
85 41 99
85 53 54
85 63 65
85 78 67
85 90 96
86 5 92
86 10 68
86 14 16
86 58 60
86 63 40
86 88 73
87 16 18
87 33 35
87 48 75
87 49 35
87 67 97
87 73 72
87 77 85
87 92 83
88 11 13
88 13 22
88 47 80
88 50 75
88 59 83
88 63 82
88 69 95
88 74 23
88 77 19
88 92 17
89 3 55
89 10 73
89 19 17
89 21 32
89 40 35
89 57 56
89 59 18
89 60 56
89 82 29
90 19 84
90 54 3
90 71 52
90 74 33
91 5 35
91 13 33
91 29 3
91 35 35
91 45 27
91 49 24
91 53 36
91 66 16
91 93 75
91 95 71
92 20 80
92 85 79
92 97 1
93 3 19
93 13 36
93 18 48
93 38 55
93 39 11
93 45 30
93 52 91
93 63 34
93 90 75
93 94 67
93 97 91
94 10 46
94 13 24
94 20 61
94 22 54
94 36 53
94 40 65
94 47 76
95 13 51
95 20 90
96 9 13
96 27 68
96 41 59
96 94 48
97 11 25
97 28 52
97 33 90
97 46 20
97 52 55
97 66 56
97 71 13
97 81 36
98 3 49
98 5 71
98 32 34
98 53 50
