100 688
97 60 88
97 61 12
97 83 35
97 91 66
98 17 61
98 18 29
98 40 60
98 71 83
98 72 61
98 85 45
98 96 51
