100 691
56 40 23
56 69 33
56 86 86
56 95 16
57 3 18
57 18 43
57 31 86
57 73 33
57 79 53
57 90 95
58 1 30
58 2 83
58 28 96
58 81 71
58 90 44
58 99 96
59 28 9
59 38 99
59 44 80
59 58 83
59 60 42
59 73 59
59 78 82
59 85 82
59 94 26
59 97 57
60 2 35
60 6 62
60 14 100
60 30 100
60 57 48
60 70 82
60 82 19
61 21 53
61 42 58
61 49 12
61 52 87
61 93 75
61 95 79
62 38 69
62 89 14
62 99 51
63 42 69
63 43 84
63 47 40
63 57 35
63 69 77
63 73 53
64 12 11
64 20 61
64 26 50
64 44 42
65 23 1
65 28 34
65 33 77
65 54 91
65 62 73
66 7 47
66 14 79
66 15 71
66 30 91
66 51 99
66 55 27
66 59 72
67 1 14
67 10 43
67 11 66
67 17 45
67 20 28
67 23 6
67 32 99
67 37 36
67 53 29
67 56 94
67 65 8
67 70 54
67 74 52
67 76 99
68 21 100
68 56 79
68 62 57
68 64 56
68 94 30
69 3 77
69 24 15
69 42 14
69 94 73
70 16 89
70 18 39
70 27 61
70 30 84
70 38 40
70 41 60
70 77 19
70 82 95
71 7 7
71 16 65
71 36 58
71 48 63
71 56 58
71 73 67
71 75 52
71 80 83
72 19 79
72 35 40
72 41 43
72 61 34
72 64 99
72 66 33
72 94 49
73 4 10
73 5 33
73 14 97
73 53 14
73 57 90
73 66 96
73 68 15
73 94 9
73 99 24
74 11 26
74 54 73
74 63 1
74 81 44
74 85 42
74 90 95
75 3 21
75 6 6
75 48 38
75 55 82
75 56 6
75 79 74
75 80 22
75 81 71
76 19 53
76 33 72
76 35 62
76 39 97
76 47 83
76 50 27
76 62 85
76 82 13
77 1 56
77 3 74
77 10 53
77 19 90
77 21 60
77 38 8
77 52 54
77 57 45
77 59 9
77 73 15
77 85 87
78 2 55
78 19 31
78 23 43
78 40 49
78 52 13
78 62 18
78 67 52
78 81 31
79 18 88
79 28 90
79 78 34
79 87 18
80 45 39
80 74 45
80 78 57
80 90 4
81 32 81
81 35 60
81 75 72
81 84 35
81 89 54
81 96 17
81 98 23
82 12 17
82 26 80
82 39 64
82 66 22
82 67 18
82 71 78
82 78 36
82 86 21
83 2 55
83 16 14
83 24 13
83 34 26
83 46 97
83 55 59
84 35 6
84 39 78
84 40 65
84 42 74
84 63 55
84 69 84
84 70 91
84 74 78
84 85 21
85 3 81
85 9 82
85 31 54
85 46 35
85 61 30
85 67 38
85 84 14
85 90 49
86 11 52
86 29 41
86 94 90
87 27 5
87 31 49
87 34 43
87 38 14
87 41 58
87 77 70
87 78 15
87 83 32
87 93 21
87 96 47
87 98 51
88 9 96
88 11 95
88 17 40
88 54 59
88 79 42
88 84 89
88 85 69
88 99 78
89 7 48
89 52 40
89 98 69
89 99 11
90 5 18
90 12 16
90 21 73
90 32 27
90 47 58
90 50 99
90 95 45
90 97 65
91 24 64
91 26 43
91 37 56
91 61 65
91 72 92
92 13 83
92 14 59
92 23 86
92 26 86
92 35 10
92 60 72
92 78 10
92 84 99
92 96 63
93 9 27
93 14 81
93 37 87
93 40 91
93 43 53
93 74 11
93 75 4
93 85 52
94 12 34
94 15 1
94 16 52
94 42 68
94 43 44
94 50 89
95 8 9
95 18 78
95 38 28
95 40 87
95 63 39
95 69 47
95 97 67
96 2 64
96 26 34
96 30 2
96 38 38
96 39 4
96 58 82
96 62 30
96 71 93
96 89 96
96 90 26
97 3 82
97 14 24
97 19 67
97 21 21
97 38 55
97 42 49
97 44 28
97 60 9
97 71 66
97 72 59
98 6 48
98 16 64
98 37 87
98 91 71
98 99 98
