100 690
77 9 76
77 21 46
77 60 68
78 8 64
78 27 73
78 28 52
78 43 39
79 4 57
79 8 42
79 57 66
79 70 13
80 2 67
80 3 16
80 11 91
80 18 57
80 31 22
80 53 63
80 57 58
80 71 76
80 76 47
81 14 73
81 15 59
81 25 91
81 32 60
81 52 78
81 77 83
82 5 82
82 6 35
82 16 80
82 60 38
82 64 53
83 5 21
83 6 41
83 44 81
83 54 45
83 57 2
83 60 82
83 63 21
83 89 8
84 30 41
84 65 62
84 66 9
84 69 23
84 86 77
84 88 16
85 27 98
85 34 59
85 58 56
85 66 59
85 81 51
85 94 52
86 17 20
86 67 66
86 79 48
86 96 11
87 21 46
87 40 21
87 70 86
87 79 3
87 94 6
88 11 36
88 16 33
88 33 6
88 39 55
88 40 91
88 49 15
88 60 14
88 82 9
89 4 59
89 7 32
89 9 41
89 20 35
89 21 55
89 37 73
89 51 24
89 87 59
90 15 84
90 31 70
90 33 4
90 46 7
90 56 88
90 88 93
90 92 97
91 13 5
91 37 75
91 64 21
91 76 43
91 83 68
92 14 29
92 16 25
92 31 13
92 48 74
92 62 88
92 64 84
92 72 12
92 77 73
92 93 99
93 13 69
93 16 40
93 41 88
93 45 78
93 56 21
93 83 13
93 87 71
93 89 69
93 92 4
93 99 85
94 7 62
94 10 33
94 11 11
94 31 87
94 42 86
94 47 88
94 63 48
94 68 26
94 72 92
94 75 39
94 98 31
95 19 27
95 33 88
95 41 65
95 54 64
95 72 80
95 87 31
96 7 94
96 17 10
96 44 40
96 50 95
96 82 86
96 94 97
96 97 97
96 99 4
97 5 60
97 46 71
97 53 6
97 56 75
97 58 58
97 95 55
98 16 41
98 24 15
98 35 27
98 36 1
98 84 35
