100 682
40 46 9
40 68 80
40 70 64
40 90 87
40 94 13
40 98 87
41 5 20
41 36 51
41 89 12
41 98 78
42 15 94
42 70 67
42 79 69
42 96 99
43 1 69
43 42 45
43 48 40
43 87 67
43 99 100
44 27 97
44 38 47
44 40 86
44 47 67
44 54 33
44 56 11
44 85 87
45 7 67
45 46 98
45 53 40
45 54 94
45 64 69
45 66 23
46 8 43
46 15 34
46 28 59
46 59 3
46 61 82
46 80 84
46 91 1
47 4 36
47 11 37
47 18 76
47 20 75
47 29 60
47 38 21
47 49 57
47 70 1
47 76 97
47 79 7
47 94 83
48 11 4
48 32 82
48 39 17
48 42 79
48 43 96
48 45 58
48 68 9
48 78 57
49 34 78
49 54 68
49 57 44
49 80 80
49 89 100
49 90 14
50 24 4
50 30 46
50 58 98
50 80 77
51 7 82
51 19 55
51 21 86
51 24 82
51 25 72
51 26 68
51 53 12
51 60 70
51 63 37
51 71 56
51 75 35
51 76 64
51 88 29
52 1 23
52 4 65
52 10 36
52 20 74
52 28 99
52 36 8
52 46 14
52 48 46
52 78 1
52 82 62
53 27 62
53 71 39
53 73 14
53 87 58
53 94 1
53 98 79
54 1 91
54 32 45
54 41 68
54 45 91
54 47 62
55 2 8
55 8 87
55 12 73
55 16 28
55 18 47
55 38 58
55 47 100
55 51 47
55 54 39
55 72 72
55 76 88
55 84 63
56 8 7
56 57 59
56 62 50
56 74 26
56 81 62
56 82 14
56 91 1
57 7 10
57 35 88
57 56 80
57 67 100
58 13 35
58 17 50
58 34 10
58 43 26
58 59 82
58 78 18
58 87 10
59 21 42
59 53 82
59 75 68
59 90 53
60 6 45
60 62 76
60 67 76
60 75 45
60 94 96
61 25 96
61 67 76
61 68 8
62 20 88
62 32 78
62 50 38
62 65 83
62 86 55
63 9 65
63 19 38
63 58 12
63 76 89
63 77 39
63 80 19
63 83 67
63 98 6
64 2 18
64 5 43
64 34 31
64 52 57
64 55 12
64 63 38
64 65 25
64 89 52
64 90 27
65 2 1
65 21 15
65 40 20
65 44 64
65 45 25
65 58 46
65 77 8
65 83 74
65 96 93
66 11 94
66 52 49
66 71 54
66 79 76
66 89 53
67 55 29
67 64 41
68 2 28
68 24 2
69 26 91
69 30 9
69 56 2
69 57 84
69 74 98
69 75 74
70 31 42
70 36 28
70 40 34
70 45 43
70 46 22
70 57 78
70 86 29
70 94 41
70 98 4
71 2 43
71 38 6
71 63 66
71 73 77
71 79 24
71 83 34
71 84 50
71 86 11
72 3 47
72 15 90
72 29 30
72 35 20
72 88 37
73 19 69
73 20 70
73 37 15
73 48 43
74 5 32
74 14 85
74 26 36
74 30 44
74 41 37
74 59 53
74 78 9
75 2 3
75 3 74
75 8 8
75 40 82
75 64 59
75 69 88
75 80 56
75 81 65
75 84 61
75 86 19
76 1 99
76 18 41
76 20 50
76 40 40
76 41 77
76 45 38
76 73 86
77 10 66
77 14 36
77 18 58
77 44 79
77 51 64
77 66 52
77 72 28
77 78 39
77 90 74
78 7 72
78 23 39
78 25 87
78 46 73
78 57 45
78 58 98
79 13 80
79 24 59
79 68 67
79 81 98
79 82 46
80 1 75
80 22 62
80 23 21
80 30 88
80 45 41
80 49 100
80 62 7
81 9 33
81 36 83
81 77 49
81 78 9
81 90 8
81 93 11
81 94 2
82 8 99
82 32 40
82 76 30
82 90 52
83 4 45
83 25 70
83 27 62
83 28 19
83 35 100
83 62 58
83 93 12
84 1 13
84 20 10
84 43 27
84 46 12
84 73 44
84 77 13
84 79 36
84 90 24
84 94 47
85 34 68
85 68 49
85 86 43
86 6 67
86 38 51
86 46 71
86 52 31
86 65 97
86 66 97
86 70 43
86 72 7
86 74 28
86 94 34
86 95 93
87 33 65
87 42 5
87 78 61
87 83 32
87 88 60
88 21 94
88 61 52
88 82 52
88 86 84
89 17 82
89 19 75
89 36 30
89 50 95
89 66 19
89 70 2
89 84 13
90 2 2
90 19 25
90 36 39
90 50 12
90 53 56
90 84 60
91 2 90
91 21 24
91 42 56
91 51 82
91 68 84
91 80 48
91 83 58
91 84 50
91 94 6
91 97 90
92 37 86
92 44 98
92 50 1
92 51 53
92 62 82
92 67 45
92 82 40
92 83 5
92 85 44
93 1 71
93 10 6
93 12 56
93 37 79
93 39 56
93 96 9
94 5 63
94 26 47
94 31 79
94 37 81
94 50 90
94 59 72
94 60 77
94 80 61
94 83 83
94 97 43
95 7 72
95 23 63
95 37 31
95 43 81
95 48 13
95 54 14
95 73 78
95 77 96
95 85 86
95 93 75
96 34 41
96 41 66
96 43 70
96 60 90
96 93 63
96 97 27
97 2 70
97 52 64
97 71 88
97 83 86
97 84 94
97 92 43
97 94 78
98 21 7
98 35 7
98 83 9
