100 684
63 96 86
64 15 21
64 23 19
64 25 48
64 30 70
64 66 29
64 77 84
64 94 35
64 96 23
64 97 78
65 16 32
65 22 79
65 39 98
65 60 15
65 73 5
65 79 15
66 72 89
66 79 48
66 99 53
67 1 40
67 36 37
67 42 17
67 57 60
67 79 97
67 82 46
68 7 29
68 23 18
68 31 30
68 62 36
68 70 69
68 87 45
68 90 24
68 99 99
69 7 86
69 20 97
69 94 88
70 7 25
70 22 95
70 51 81
70 55 6
70 85 17
70 98 53
71 13 71
71 30 86
71 72 8
71 89 4
71 91 22
72 4 40
72 12 6
72 33 16
72 50 59
72 62 65
72 74 22
72 78 58
73 39 29
73 57 13
73 58 17
73 59 42
73 69 63
73 72 1
73 74 3
73 75 98
74 1 45
74 23 83
74 35 46
74 57 93
74 60 20
74 66 38
74 72 37
74 75 68
74 93 61
74 95 15
75 9 83
75 27 96
75 38 74
75 39 92
75 44 24
75 54 15
76 44 40
76 61 69
76 85 7
77 4 47
77 18 20
77 38 71
77 43 76
77 49 28
77 56 95
77 59 26
77 78 6
77 89 78
77 93 80
78 40 8
78 41 72
78 69 34
78 72 35
78 73 9
78 80 93
78 84 8
78 95 48
79 21 92
79 39 21
79 45 23
79 54 10
79 70 79
80 19 5
80 44 20
80 46 90
80 83 53
80 84 79
81 11 91
81 16 5
81 25 98
81 39 6
81 41 33
81 90 27
82 17 80
82 48 6
82 88 68
83 6 48
83 22 69
83 39 13
83 42 62
83 52 90
83 53 64
83 79 66
83 84 65
83 89 41
84 6 87
84 41 43
84 43 70
84 56 86
84 66 20
84 70 70
84 96 85
85 4 40
85 39 48
85 40 62
85 60 77
85 62 25
85 90 97
86 18 35
86 29 91
86 31 33
86 33 17
86 35 28
86 74 85
86 83 36
87 8 28
87 23 35
87 47 62
87 77 52
87 92 28
88 3 98
88 21 91
88 23 10
88 24 70
88 26 14
88 33 40
89 5 23
89 16 30
89 35 92
89 44 38
89 55 26
89 69 62
89 91 17
90 17 3
90 34 99
90 35 21
90 45 22
90 58 48
90 62 24
90 66 14
90 85 60
90 93 56
91 9 76
91 10 3
91 13 98
91 25 77
91 32 59
91 54 10
91 86 82
92 1 36
92 27 96
92 31 100
92 60 60
92 65 38
92 79 19
92 95 32
93 3 97
93 24 89
93 33 59
93 38 87
93 39 7
93 50 37
93 68 73
93 70 11
93 83 18
94 1 86
94 22 19
94 43 60
94 51 5
94 74 64
94 97 88
95 5 75
95 12 9
95 23 59
95 28 91
95 31 17
95 37 80
95 39 88
95 40 26
95 54 66
95 62 77
95 82 28
95 84 16
95 94 95
95 99 75
96 9 74
96 10 82
96 15 44
96 21 42
96 23 37
96 28 3
96 33 59
96 97 12
97 11 10
97 14 9
97 16 3
98 1 52
98 54 66
98 71 15
98 87 97
98 96 56
