100 692
74 72 50
74 79 68
74 89 9
74 91 7
75 4 94
75 41 46
75 42 25
75 64 97
76 6 46
76 11 70
76 14 21
76 18 50
76 22 99
76 46 19
76 51 44
76 53 70
76 56 87
76 62 31
76 64 81
76 81 67
77 10 98
77 36 10
77 44 7
77 51 11
77 57 64
77 59 100
77 67 71
77 85 90
77 89 95
77 93 26
78 10 52
78 52 2
78 60 83
78 83 55
78 87 35
79 2 65
79 15 9
79 22 12
79 34 24
79 44 23
79 46 66
79 56 52
80 7 85
80 30 22
80 32 92
80 44 63
80 61 82
80 65 72
80 67 11
80 72 100
80 78 2
81 26 34
81 31 78
81 33 56
81 38 17
81 74 39
82 3 96
82 6 35
82 61 79
83 6 41
83 14 31
83 57 16
83 92 100
84 5 21
84 9 8
84 16 12
84 19 84
84 21 78
84 28 50
84 35 38
84 60 93
84 77 53
84 95 63
85 9 35
85 13 89
85 15 40
85 25 6
85 26 25
85 39 41
85 45 80
85 72 1
85 91 47
85 96 58
86 13 33
86 15 50
86 24 47
86 30 24
86 35 63
86 71 32
86 79 51
86 93 27
86 97 37
87 20 55
87 25 85
87 35 33
87 36 51
87 46 28
87 65 75
87 81 11
87 85 1
87 86 43
87 96 72
88 3 50
88 10 20
88 19 39
88 38 12
88 39 8
88 49 59
88 66 48
88 77 55
88 79 70
88 87 35
89 15 70
89 17 16
89 21 11
89 31 12
89 44 34
89 73 13
89 87 27
89 97 1
90 8 73
90 24 51
90 60 61
90 77 25
90 80 99
90 92 35
90 94 32
90 97 23
91 6 61
91 12 36
91 14 38
91 18 49
91 43 55
91 57 74
91 61 11
91 66 86
91 68 63
91 96 12
91 97 25
92 2 91
92 8 94
92 13 11
92 16 99
92 39 97
92 67 14
92 81 65
92 82 76
92 97 100
93 54 41
93 65 74
93 70 16
93 92 94
93 96 82
93 97 24
94 5 20
94 22 71
94 23 62
94 54 52
94 73 36
94 91 43
95 14 6
95 27 80
95 43 60
95 60 58
95 63 47
96 3 44
96 28 10
96 29 59
96 48 97
96 64 78
96 72 66
96 76 64
96 89 59
96 90 10
97 5 27
97 8 42
97 28 24
97 29 58
97 30 95
97 32 15
97 66 71
97 73 84
97 74 70
97 80 74
97 98 17
98 26 57
98 28 11
98 62 88
98 73 82
98 86 35
