100 688
54 79 31
54 85 85
55 18 14
55 29 16
55 58 85
56 9 42
56 27 97
56 28 21
56 47 82
56 77 17
56 92 64
56 96 39
57 2 17
57 15 67
57 18 53
57 25 27
57 33 11
57 74 16
57 76 77
57 94 9
58 6 63
58 7 70
58 10 22
58 25 72
58 33 66
58 54 38
58 72 37
59 20 86
59 27 89
60 26 28
60 74 81
60 86 25
61 4 14
61 35 80
61 62 97
61 93 24
62 8 65
62 16 58
62 20 18
62 44 65
62 46 94
62 47 73
62 51 44
62 70 2
63 28 52
63 38 51
63 49 6
63 57 72
63 90 37
64 61 99
64 68 15
64 69 61
64 75 47
64 89 28
64 91 92
64 97 92
65 35 21
65 47 81
65 60 34
65 61 55
66 6 10
66 11 62
66 33 72
66 55 91
66 58 18
66 67 46
66 74 77
66 96 13
67 1 77
67 3 65
67 6 37
67 16 47
67 32 83
67 41 32
67 51 66
67 65 88
67 78 97
67 99 5
68 8 77
68 42 73
68 51 41
68 71 66
68 80 24
68 90 80
69 6 88
69 9 20
69 57 17
69 59 55
69 67 97
69 80 18
70 18 99
70 23 79
70 31 56
70 41 53
70 43 90
70 73 18
70 76 96
70 90 59
70 98 72
71 15 81
71 33 31
71 41 82
71 72 37
71 82 24
72 3 54
72 17 41
72 51 12
72 80 65
72 89 80
73 4 22
73 12 41
73 19 8
73 21 23
73 36 48
73 40 49
73 47 17
73 50 52
73 60 20
73 66 1
73 91 52
73 94 64
74 17 81
74 47 55
74 51 72
74 54 51
74 89 53
74 92 18
75 6 28
75 46 50
75 58 1
75 85 63
75 96 41
76 11 58
76 25 66
76 45 56
76 49 91
76 68 26
76 70 85
76 73 22
76 75 45
76 80 32
76 81 58
76 84 58
77 3 16
77 75 5
77 85 68
78 2 99
78 5 25
78 20 39
78 21 35
78 55 76
78 81 93
78 90 84
78 96 48
79 12 9
79 14 29
79 26 66
79 74 51
79 86 74
80 5 92
80 7 100
80 14 69
80 18 74
80 40 51
80 49 8
80 54 13
80 74 21
80 87 11
80 95 9
80 96 46
81 4 16
81 12 46
81 13 86
81 21 31
81 27 90
81 29 11
81 31 84
81 33 28
81 41 57
81 47 5
81 76 67
81 83 67
81 90 84
82 13 24
82 47 1
82 67 7
82 76 91
82 81 19
82 96 40
83 9 76
83 11 45
83 19 15
83 26 3
83 55 20
83 68 89
83 74 64
83 82 28
83 86 65
83 91 93
83 94 90
84 9 100
84 13 66
84 29 11
84 30 92
84 33 13
84 55 77
84 57 81
84 73 25
84 74 68
84 75 44
84 87 97
84 91 78
84 98 97
85 2 50
85 11 14
85 54 81
85 66 40
85 70 2
85 90 29
86 6 29
86 25 13
86 30 24
86 43 39
86 97 83
86 98 32
87 12 36
87 15 67
87 30 20
87 39 92
87 44 13
87 74 76
87 84 84
87 88 7
88 9 99
88 19 18
88 42 69
88 53 90
88 64 51
88 67 49
88 78 25
88 80 27
88 92 20
88 93 51
88 94 68
89 5 56
89 7 20
89 9 61
89 20 98
89 29 42
89 42 44
89 47 29
89 56 75
89 57 68
89 65 59
89 66 51
89 87 15
90 34 9
90 83 84
91 17 80
91 27 33
91 28 76
91 42 88
91 70 17
91 77 51
91 81 51
92 17 42
92 48 56
92 49 32
92 54 4
92 72 80
92 80 15
92 88 18
92 98 10
93 4 85
93 22 51
93 23 26
93 79 94
93 82 53
93 95 42
94 9 85
94 13 81
94 42 80
94 45 12
94 60 84
94 79 92
94 91 23
95 26 85
95 36 78
95 37 48
95 42 55
96 22 22
96 38 96
96 72 16
96 93 61
97 22 43
97 25 24
97 45 20
97 47 92
97 60 63
97 67 89
97 92 41
98 5 20
98 8 39
98 13 10
98 96 40
