100 683
45 40 99
45 43 77
45 54 50
45 58 88
46 10 33
46 22 20
46 30 80
46 41 46
46 91 37
47 6 73
47 11 38
47 14 94
47 16 71
47 61 78
47 69 48
47 75 65
47 92 53
48 7 79
48 13 51
48 20 65
48 53 45
48 72 24
48 78 62
48 84 35
49 16 19
49 22 7
49 25 67
49 78 63
49 80 65
49 96 14
49 99 61
50 40 61
50 66 38
50 70 57
50 76 3
50 99 47
51 1 26
51 61 94
51 62 70
51 66 56
51 79 47
51 88 94
51 97 25
52 14 92
52 15 64
52 19 5
52 62 67
52 95 94
53 11 83
53 32 83
53 43 67
53 45 47
53 62 73
53 86 24
53 95 34
54 12 11
54 43 22
54 46 67
54 51 15
54 67 17
55 23 43
55 30 75
55 35 48
55 36 89
55 37 45
55 59 62
55 69 83
55 74 9
55 90 41
56 4 74
56 23 74
56 43 62
56 59 59
56 64 58
57 5 97
57 6 3
57 13 96
57 21 10
57 27 41
57 42 8
57 66 52
57 68 31
58 8 42
58 20 4
58 36 64
58 46 11
58 66 84
58 68 69
58 72 85
58 90 51
59 24 97
59 34 12
59 45 94
59 48 46
59 57 18
59 96 87
60 10 31
60 43 54
60 52 28
60 54 50
60 83 5
60 85 11
61 1 75
61 23 80
61 26 9
61 32 12
61 43 58
61 44 49
61 97 84
61 98 68
62 9 68
62 72 33
62 73 37
62 91 48
63 13 2
63 16 6
63 41 62
63 49 42
63 78 5
64 11 1
64 22 77
64 63 97
64 82 49
64 89 85
64 94 30
64 96 71
65 27 99
65 39 83
65 66 47
65 81 2
65 93 17
65 98 61
66 6 89
66 26 74
66 31 100
66 43 19
66 59 26
66 77 46
67 7 73
67 19 67
67 27 83
67 28 19
67 29 50
67 32 91
67 79 81
67 83 92
67 89 52
67 95 57
68 19 79
68 36 71
68 38 35
68 42 63
68 48 30
68 58 96
68 66 69
68 81 40
68 92 41
68 99 5
69 13 97
69 19 62
69 33 15
69 40 92
69 54 84
69 73 64
69 95 18
70 31 73
70 53 51
70 55 94
70 68 65
70 69 62
70 74 5
70 80 16
71 2 27
71 13 14
71 14 56
71 36 100
71 40 36
71 68 71
71 82 21
72 6 64
72 19 53
72 36 69
72 50 89
72 65 60
72 66 68
72 84 39
72 87 23
73 13 82
73 33 22
73 45 2
73 51 18
73 80 51
74 2 52
74 17 52
74 38 61
74 90 79
74 92 35
74 96 82
75 2 90
75 4 40
75 10 96
75 11 6
75 19 40
75 21 100
75 58 94
75 80 48
75 97 23
76 7 7
76 15 59
76 40 20
76 43 60
76 50 39
76 53 21
76 68 62
76 92 20
76 94 45
77 33 21
77 37 21
77 57 99
77 59 67
77 68 40
77 72 42
77 74 72
78 22 8
78 31 83
78 32 17
78 37 98
78 54 68
78 74 72
78 98 59
79 2 29
79 4 82
79 9 80
79 46 62
79 59 68
80 5 59
80 27 59
80 34 41
80 49 97
80 50 48
80 51 3
80 55 33
81 17 70
81 30 2
81 31 97
81 41 66
81 47 59
81 51 80
81 65 39
81 84 86
81 85 37
82 19 25
82 35 14
82 44 31
82 45 24
82 66 6
82 69 28
82 76 23
82 79 70
82 83 94
82 91 48
83 25 89
83 39 21
84 3 81
84 15 26
84 34 31
84 87 42
84 95 36
85 39 58
85 47 40
85 48 74
85 53 61
85 58 31
85 61 26
85 72 26
85 73 19
85 96 27
86 5 97
86 13 33
86 17 79
86 20 41
86 37 76
86 45 74
86 55 98
86 57 28
86 77 99
86 94 30
87 2 49
87 4 85
87 5 26
87 43 39
87 55 11
87 77 54
87 96 100
88 3 69
88 11 29
88 34 9
88 38 1
88 55 73
88 59 43
88 69 59
88 79 66
88 81 2
88 97 72
89 47 19
89 57 71
89 61 64
89 71 88
90 8 75
90 11 76
90 12 81
90 33 1
90 34 42
90 44 4
91 14 13
91 31 50
91 47 60
91 55 48
91 61 47
91 64 44
91 86 94
91 96 24
92 37 92
92 58 97
92 62 76
92 69 92
92 90 5
92 99 65
93 7 31
93 10 81
93 19 8
93 36 86
93 44 82
93 63 36
93 68 57
93 70 31
93 74 67
93 82 55
93 83 43
94 11 57
94 14 57
94 22 85
94 32 49
94 58 81
94 69 46
94 93 99
95 19 36
95 29 89
95 35 90
95 58 38
95 91 20
96 24 5
96 29 43
96 69 64
96 85 51
96 88 98
97 33 4
97 35 29
97 41 85
97 54 74
97 58 29
97 71 53
97 72 63
97 89 61
98 10 71
98 16 12
98 24 54
98 28 92
98 43 93
98 66 25
98 67 53
98 70 59
98 80 98
