100 683
39 98 56
40 12 78
40 30 64
40 78 34
41 10 46
41 17 64
41 39 46
41 77 38
41 86 32
42 1 77
42 8 7
42 24 93
42 31 19
42 69 49
42 82 47
42 90 99
43 1 29
43 4 68
43 81 33
43 92 62
44 14 14
44 39 35
44 54 22
44 60 96
44 75 45
44 83 78
44 88 81
44 92 86
45 31 23
45 46 40
45 60 54
45 66 96
45 67 3
45 86 23
45 87 72
46 37 34
46 59 1
46 62 43
46 81 25
46 92 48
47 29 87
47 45 96
47 53 99
47 65 34
47 80 81
48 11 1
48 40 10
48 55 3
48 68 76
49 19 78
49 47 63
49 52 37
49 75 50
49 80 18
49 94 28
50 32 13
50 36 17
50 64 32
50 65 15
50 73 32
50 79 48
50 80 22
50 95 78
51 28 14
51 42 26
51 77 70
51 91 9
51 92 100
52 6 84
52 23 94
52 30 83
52 37 53
52 69 10
53 9 42
53 10 24
53 12 12
53 13 40
53 16 94
53 19 84
53 26 76
53 32 34
53 33 48
53 73 67
54 11 15
54 19 1
54 44 34
54 61 86
54 70 100
54 75 91
54 93 30
54 99 53
55 1 19
55 8 40
55 32 73
55 38 34
55 46 69
55 66 27
55 70 11
56 3 77
56 6 17
56 9 49
56 37 86
56 66 71
57 11 97
57 18 47
57 32 79
57 38 7
57 40 97
57 53 100
57 62 31
57 70 70
57 93 18
57 96 2
58 23 4
58 94 58
59 8 85
59 16 48
59 37 38
59 49 98
59 75 100
60 13 59
60 17 95
60 24 94
60 56 35
60 59 99
60 75 44
60 76 72
61 22 34
61 24 7
61 37 97
61 60 67
61 62 99
61 63 36
61 64 100
61 70 83
61 78 45
61 82 29
61 84 21
61 96 63
61 98 98
62 10 66
62 37 12
62 45 75
62 97 5
63 7 95
63 16 81
63 32 15
63 38 12
63 42 5
63 77 66
63 98 88
64 21 25
64 28 30
64 83 42
64 85 20
64 94 34
64 97 45
65 48 26
65 85 73
66 46 34
66 54 47
66 65 61
66 68 57
66 90 44
66 93 10
67 36 35
67 39 63
67 76 19
67 91 59
68 51 42
68 70 45
68 74 24
68 92 83
69 1 78
69 6 2
69 9 17
69 13 16
69 18 4
69 19 61
69 24 6
69 27 100
69 40 46
69 49 33
69 92 13
69 97 75
70 29 37
70 32 63
70 37 3
70 45 92
70 55 93
70 96 39
70 98 22
71 78 13
71 88 64
72 2 64
72 3 19
72 28 38
72 29 54
72 51 80
72 70 73
72 95 10
73 2 38
73 6 91
73 24 24
73 79 12
73 87 91
74 15 49
74 34 23
74 36 50
74 88 4
75 1 11
75 4 98
75 7 83
75 9 56
75 10 48
75 13 88
75 14 19
75 17 50
75 27 51
75 55 60
75 59 10
75 72 53
75 98 68
76 1 90
76 22 61
76 35 7
76 62 37
76 77 75
76 87 5
76 89 30
77 12 66
77 19 5
77 24 6
77 33 37
77 37 96
77 59 77
77 61 76
77 71 33
77 75 43
77 79 6
77 80 9
77 81 21
77 95 69
78 28 60
78 44 24
78 74 10
78 82 67
79 5 92
79 11 4
79 17 10
79 41 73
79 55 89
79 62 79
79 85 93
79 87 98
80 18 15
80 36 13
80 50 29
80 66 70
80 73 32
81 11 59
81 13 63
81 28 15
81 47 90
81 50 29
81 54 91
81 73 51
81 93 87
81 97 17
81 98 2
82 4 12
82 15 75
82 38 1
82 85 13
82 86 83
83 19 17
83 20 23
83 21 26
83 34 53
83 41 97
83 42 24
83 52 63
83 64 11
83 79 26
83 81 91
83 84 37
83 85 16
83 91 70
84 7 25
84 30 44
84 39 63
84 44 96
84 47 93
84 57 19
85 12 3
85 36 99
85 75 45
85 76 30
85 82 47
86 2 97
86 3 51
86 10 24
86 38 1
86 44 45
86 46 26
86 99 38
87 47 56
87 58 27
87 74 70
87 89 22
87 93 69
87 94 76
88 40 78
88 60 89
88 61 29
88 63 27
89 10 94
89 36 75
89 38 6
89 47 59
89 64 84
89 83 27
89 85 1
89 92 26
89 99 91
90 8 95
90 11 69
90 33 45
90 47 21
90 63 27
90 73 36
90 78 29
91 7 41
91 23 26
91 28 50
91 61 48
91 78 86
91 97 93
92 11 87
92 14 21
92 17 31
92 29 41
92 45 17
92 82 62
92 98 38
93 9 11
93 19 77
93 34 42
93 35 81
93 54 83
93 71 100
93 76 59
93 80 94
93 95 25
94 2 22
94 6 35
94 10 12
94 28 26
94 57 42
94 74 4
94 77 54
94 93 91
95 27 77
95 45 46
95 54 73
95 66 97
95 68 69
95 69 65
95 70 58
95 83 57
95 86 78
96 9 15
96 23 29
96 31 92
96 77 25
96 86 79
97 5 61
97 13 11
97 25 80
97 36 96
97 44 24
97 54 33
97 91 12
98 17 26
98 19 42
98 45 61
98 53 24
98 58 96
98 62 86
