100 684
33 81 15
34 2 50
34 4 26
34 22 56
34 28 93
34 39 55
34 43 18
34 54 94
34 72 81
34 76 4
34 77 73
34 82 24
34 91 59
34 97 43
35 6 75
35 15 90
35 46 97
35 58 34
35 96 57
36 4 31
36 19 45
36 23 98
36 26 65
36 30 46
36 42 77
36 61 25
36 78 17
36 90 12
36 99 90
37 4 88
37 29 57
37 32 71
37 60 82
37 74 58
37 76 91
37 84 9
37 87 49
37 88 53
37 92 67
37 95 100
37 97 54
38 10 92
38 31 33
38 57 93
38 71 95
39 41 47
39 43 28
39 51 39
39 54 13
40 60 14
40 73 27
40 75 81
40 85 29
41 2 50
41 40 12
41 43 18
41 44 19
41 46 31
41 49 48
42 1 28
42 16 94
42 21 65
42 22 81
42 25 79
42 44 15
42 75 58
42 82 75
42 83 99
43 10 100
43 38 80
43 60 9
43 64 68
44 4 35
44 19 77
44 20 100
44 21 17
44 24 51
44 27 29
44 28 7
44 29 40
44 50 69
44 53 10
44 54 5
44 57 98
44 61 59
44 62 59
44 67 87
45 24 1
45 47 48
45 50 34
45 86 86
45 90 64
46 27 85
46 32 90
46 38 15
46 39 42
46 40 68
46 62 45
46 87 23
47 34 26
47 46 48
47 88 10
48 14 15
48 77 59
49 8 59
49 12 48
49 15 100
49 33 86
49 39 69
49 47 19
49 57 9
49 66 3
49 71 60
49 87 5
50 8 98
50 38 74
50 59 67
50 63 13
50 69 41
51 2 37
51 16 66
51 33 94
51 36 72
51 44 70
51 64 19
51 71 6
51 79 72
52 9 25
52 34 55
52 45 86
52 49 20
52 67 36
52 71 96
52 82 100
52 92 37
53 6 21
53 12 67
53 23 28
53 56 94
53 73 75
53 78 19
53 92 80
54 31 24
54 42 20
54 70 78
54 71 39
55 25 46
55 33 94
55 41 15
55 88 12
55 93 20
56 3 78
56 22 86
56 39 70
56 53 41
56 59 37
56 60 15
56 80 65
56 86 90
57 2 19
57 15 40
57 40 100
57 50 94
57 53 27
57 60 37
58 13 57
58 15 40
58 16 58
58 27 81
58 34 61
58 35 82
58 36 62
58 51 97
58 56 93
58 59 14
58 60 80
58 70 87
58 75 57
58 98 27
58 99 91
59 11 9
59 22 15
59 30 11
59 48 15
59 56 4
59 75 40
59 82 56
59 83 66
59 95 66
60 2 64
60 7 18
60 18 69
60 49 52
60 73 95
60 80 74
60 82 94
60 87 16
61 13 27
61 14 56
61 15 55
61 17 51
61 26 34
61 30 82
61 55 30
61 63 94
61 80 29
61 82 98
62 9 30
62 15 96
62 17 80
62 56 82
62 60 61
62 67 71
62 84 81
62 91 18
63 34 84
63 36 64
63 43 47
63 75 28
63 93 81
63 96 66
64 32 68
64 46 39
64 51 76
64 53 42
64 60 68
64 62 57
64 65 23
64 86 23
65 19 12
65 28 24
65 61 36
65 66 98
65 72 82
65 73 43
65 84 94
65 97 2
66 11 34
66 17 72
66 19 91
66 31 69
66 35 3
66 64 64
66 73 33
66 89 92
66 96 80
67 2 25
67 31 86
67 39 74
67 47 56
67 57 72
67 89 37
67 91 28
68 31 18
68 42 60
68 45 70
68 46 60
68 48 81
68 49 27
68 50 98
68 61 57
68 87 6
69 26 40
69 32 15
69 35 53
69 54 60
69 57 83
69 84 20
70 13 80
70 53 15
70 73 3
70 76 23
70 81 18
70 85 16
71 8 51
71 17 52
71 22 100
71 44 98
71 54 7
71 84 90
71 93 45
72 7 55
72 8 61
72 18 3
72 76 85
73 15 13
73 41 90
73 54 100
73 71 5
73 74 39
73 78 28
73 81 42
73 97 57
74 1 61
74 13 77
74 34 42
74 44 19
74 45 78
74 68 83
74 73 43
74 80 92
74 83 20
75 15 88
75 22 37
75 42 64
75 68 67
75 95 94
76 5 97
76 24 9
76 25 82
76 43 94
76 57 53
76 59 30
76 64 56
76 65 32
76 79 63
77 20 31
77 38 73
77 49 95
77 51 9
77 70 52
77 87 53
78 56 46
78 87 34
78 96 55
79 22 34
79 34 42
79 65 94
79 69 88
79 70 6
80 19 43
80 31 95
80 33 17
80 39 18
80 43 96
80 51 22
80 71 83
80 78 67
80 92 69
81 6 14
81 15 56
81 26 78
81 30 85
81 36 90
81 70 71
82 38 22
82 42 17
82 66 79
82 72 88
83 13 53
83 17 56
83 22 61
83 25 44
83 28 6
83 47 82
83 56 49
83 68 67
83 70 78
83 73 33
83 81 11
83 88 48
84 21 96
84 41 81
84 62 58
84 63 55
84 81 29
85 24 6
85 48 41
85 65 35
85 67 67
86 47 61
86 57 96
86 62 15
86 67 5
86 70 9
86 74 46
86 99 76
87 5 30
87 12 88
87 14 29
87 17 87
87 67 70
87 70 98
87 83 49
87 90 49
87 94 76
88 7 92
88 48 84
88 59 3
88 64 68
88 70 88
88 84 5
89 28 87
89 31 75
89 33 71
89 43 16
89 44 80
89 50 90
89 59 19
89 64 81
89 70 73
89 83 14
89 90 29
90 9 54
90 40 78
90 60 63
90 76 75
90 91 19
91 6 67
91 23 27
91 32 80
91 50 22
91 64 77
91 71 1
91 76 43
91 77 60
92 8 73
92 22 49
92 30 80
92 96 99
93 26 66
94 10 45
94 44 84
94 49 11
94 59 33
95 6 98
95 27 21
95 34 79
95 35 73
95 38 18
95 65 79
95 78 43
95 96 77
95 97 26
96 8 21
96 28 54
96 37 93
96 89 20
96 91 97
96 93 27
97 3 48
97 6 16
97 14 49
97 35 20
97 76 71
97 82 80
98 3 38
98 10 57
98 44 31
98 51 63
98 96 35
