100 685
27 7 38
27 19 36
27 36 28
27 45 3
27 46 28
27 54 71
27 58 99
27 60 32
27 76 87
28 1 22
28 22 62
28 29 84
28 48 55
28 55 15
28 65 99
28 71 73
28 95 30
29 14 36
29 15 41
29 30 88
29 31 77
29 40 55
29 51 13
29 75 73
29 82 54
29 97 96
30 2 63
30 6 84
30 31 53
30 47 81
30 97 87
31 7 56
31 14 73
31 37 87
31 53 92
31 71 68
32 22 76
32 64 78
32 78 98
33 34 54
33 51 20
33 65 57
33 77 53
33 79 40
33 89 4
34 1 43
34 3 16
34 10 21
34 35 81
34 41 76
34 43 9
34 46 63
34 47 96
34 48 61
34 59 30
34 79 90
34 90 92
35 16 81
35 29 56
35 32 52
35 43 17
35 60 87
35 73 44
35 80 58
35 92 70
36 16 6
36 18 67
36 31 33
36 35 78
36 42 26
36 87 14
36 90 92
36 95 12
37 6 88
37 12 22
37 24 3
37 50 51
37 55 74
37 56 22
37 68 46
37 80 76
37 88 83
38 6 66
38 15 81
38 37 39
38 63 19
38 68 96
38 79 63
38 83 36
38 92 56
39 20 4
39 27 6
39 50 12
39 54 24
39 58 43
39 83 58
39 84 83
39 87 1
39 93 65
40 31 2
40 54 2
40 56 29
40 76 5
40 89 8
41 20 74
41 37 20
41 54 40
41 61 6
41 64 47
41 89 81
42 18 42
42 27 96
42 37 93
42 55 86
42 56 91
42 61 28
42 88 42
43 14 47
43 23 99
43 53 15
43 61 13
44 19 9
44 24 75
44 59 6
44 83 23
44 87 58
45 18 95
45 29 55
45 51 85
45 77 8
45 82 6
45 88 87
45 90 86
46 19 45
46 37 74
46 43 89
46 73 1
46 97 100
47 10 59
47 15 17
47 55 72
47 79 32
47 86 95
47 96 74
48 4 5
48 15 35
48 44 25
48 64 14
48 75 78
48 86 12
49 1 17
49 26 33
49 84 99
49 85 43
49 98 78
50 22 58
50 54 23
50 57 72
50 59 18
50 65 46
50 77 89
50 82 40
50 84 23
50 85 40
51 34 81
51 49 85
51 56 70
51 57 14
51 62 41
52 8 42
52 37 25
52 38 53
52 75 12
53 1 98
53 3 9
53 20 35
53 26 91
53 31 33
53 41 34
53 58 100
53 61 89
53 65 19
53 87 79
54 17 12
54 51 33
54 57 17
54 59 32
54 71 90
54 87 33
55 5 29
55 11 72
55 17 94
55 49 96
55 53 44
55 78 89
56 26 14
56 44 45
56 54 66
57 32 48
57 41 45
57 42 89
57 47 21
57 54 33
57 84 48
58 8 47
58 9 84
58 19 89
58 32 76
58 48 45
58 69 29
58 92 49
59 31 100
59 42 70
59 58 23
59 60 27
59 65 11
59 67 73
59 69 11
59 98 11
60 9 79
60 20 80
60 36 27
60 42 60
60 46 59
60 53 67
60 98 56
61 26 98
61 32 34
61 55 41
61 64 94
61 65 79
62 17 64
62 24 87
62 41 60
62 67 28
62 73 84
62 76 79
63 1 9
63 8 83
63 13 65
63 18 62
63 51 51
63 58 17
63 74 51
63 85 39
63 91 89
63 92 55
64 4 50
64 7 50
64 34 30
64 48 100
64 49 24
64 54 99
64 56 56
64 67 20
64 97 87
65 38 31
65 62 39
65 63 30
65 75 48
65 81 8
65 87 16
65 88 16
65 98 15
66 12 19
66 13 15
66 26 7
66 51 24
66 72 65
66 74 1
66 95 49
67 23 28
67 68 73
68 47 11
68 72 96
69 20 56
69 91 9
69 93 100
70 9 12
70 12 15
70 20 39
70 22 86
70 35 85
70 67 89
70 79 43
70 97 27
71 35 16
71 53 4
71 69 52
71 77 40
71 90 47
72 23 24
72 35 1
72 63 81
72 69 97
72 90 47
72 93 10
73 6 33
73 9 44
73 12 32
73 46 68
73 60 81
73 71 80
73 74 71
73 86 56
73 92 83
73 99 71
74 35 85
74 51 100
74 61 44
74 88 7
74 95 66
74 97 37
75 4 95
75 6 78
75 14 40
75 22 61
75 49 2
75 67 1
75 77 26
76 7 52
76 8 94
76 9 65
76 23 71
76 32 38
76 60 85
76 68 55
77 13 51
77 15 20
77 23 84
77 27 43
77 31 20
77 66 54
77 71 30
78 1 85
78 4 60
78 5 91
78 10 50
78 20 66
78 29 100
78 35 40
78 57 31
78 59 69
78 67 48
78 89 34
78 91 33
78 96 11
79 20 57
79 26 92
79 31 79
79 37 12
79 53 74
79 64 14
79 75 51
79 76 84
79 87 54
80 14 99
80 17 15
80 20 63
80 24 88
80 29 14
80 30 93
80 52 86
80 58 7
80 60 93
80 85 7
80 95 76
81 1 14
81 13 44
81 16 20
81 42 42
81 43 68
81 71 1
81 72 13
81 79 91
81 83 27
81 87 11
81 89 80
82 14 23
82 37 6
82 52 94
82 58 60
83 21 20
83 22 8
83 46 29
83 50 61
83 80 93
83 91 17
83 95 7
84 28 35
84 40 46
84 44 16
84 49 81
84 55 39
84 82 38
84 96 78
85 14 95
85 34 1
85 67 25
85 76 46
86 9 21
86 18 12
86 21 73
86 26 59
86 29 76
86 51 37
86 77 19
86 99 75
87 15 42
87 27 42
87 34 64
87 38 55
87 42 23
87 64 53
87 70 70
87 91 16
88 1 61
88 6 17
88 12 22
88 34 44
88 36 99
88 37 80
88 55 39
88 73 100
88 87 68
88 90 67
89 16 80
89 47 77
89 86 62
89 95 24
90 2 97
90 11 73
90 14 27
90 27 20
90 28 18
90 34 86
90 39 89
90 54 13
90 72 34
90 75 89
90 84 57
90 97 91
91 6 30
91 20 33
91 29 22
91 39 56
91 98 14
92 1 37
92 9 58
92 10 84
92 27 96
92 31 35
92 38 73
92 52 65
92 56 24
92 73 67
92 93 14
92 94 92
93 75 62
93 97 93
94 20 88
94 23 3
94 24 52
94 26 33
94 32 48
94 40 69
94 42 85
94 52 98
94 64 77
94 71 46
94 83 51
95 4 68
95 7 62
95 18 30
95 27 33
95 31 48
95 53 20
95 62 28
95 68 44
95 71 33
95 74 35
95 91 48
95 93 49
96 1 35
96 8 60
96 9 52
96 16 90
96 26 59
96 44 67
96 45 57
96 54 60
96 55 48
96 57 29
96 67 45
96 79 6
96 83 64
96 88 63
96 98 4
96 99 12
97 1 59
97 28 72
97 66 72
97 89 90
98 7 43
98 8 34
98 18 15
98 65 67
98 75 45
98 80 90
98 87 84
