100 687
29 76 87
29 94 11
30 5 50
30 16 32
30 18 51
30 20 10
30 29 79
30 34 1
30 62 8
30 65 34
30 71 53
30 74 30
30 91 46
31 25 30
31 27 19
31 48 10
31 57 100
31 58 53
31 66 16
31 71 15
31 96 3
31 97 5
32 1 33
32 5 89
32 13 42
32 16 56
32 20 59
32 23 31
32 51 19
32 71 83
32 96 34
33 20 13
33 25 46
33 28 38
33 54 98
33 68 84
33 69 31
33 72 93
33 87 90
33 97 24
34 2 41
34 6 29
34 41 27
34 68 71
34 69 67
34 82 27
34 87 29
35 10 52
35 18 3
35 40 61
35 46 86
35 47 77
35 49 28
35 66 8
35 77 23
35 79 48
36 17 71
36 35 8
36 55 24
36 75 30
36 79 24
36 94 78
37 7 57
37 45 83
37 54 97
37 55 85
37 69 85
37 83 98
37 93 67
38 23 14
38 26 71
38 35 41
38 42 78
38 80 34
38 85 76
39 43 95
39 45 37
40 1 91
40 5 3
40 53 66
40 72 71
40 88 3
41 1 47
41 59 23
41 70 92
41 84 52
41 99 66
42 9 53
42 11 7
42 15 78
42 16 88
42 41 47
42 61 68
42 73 77
42 99 26
43 14 66
43 27 29
43 32 6
43 59 20
43 64 25
43 79 57
43 80 37
43 85 94
44 4 16
44 16 69
44 48 87
44 67 22
44 91 90
45 32 3
45 37 66
45 41 7
45 48 57
45 50 20
45 52 74
45 55 44
45 63 18
45 68 83
45 80 45
45 85 56
45 95 94
46 24 81
46 25 68
46 34 53
46 35 54
46 44 13
46 68 38
46 81 73
46 94 66
46 97 37
47 3 8
47 16 83
47 57 82
48 4 74
48 10 15
48 16 47
48 22 40
48 50 88
48 53 15
48 87 57
49 4 16
49 12 96
49 62 96
50 7 21
50 79 4
50 89 45
51 27 27
51 84 99
52 1 72
52 7 29
52 21 64
52 30 11
52 34 99
52 49 95
52 83 70
53 1 80
53 5 14
53 22 62
53 30 49
53 35 11
53 47 67
53 66 92
53 68 87
54 11 95
54 18 63
54 24 34
54 29 96
54 44 94
54 50 81
54 56 33
54 61 46
54 85 16
55 10 25
55 11 15
55 29 86
55 33 21
55 34 87
55 65 12
55 72 33
55 99 99
56 12 28
56 22 63
56 31 65
56 44 23
56 51 32
56 57 10
56 69 10
56 73 30
56 78 42
56 82 71
56 99 49
57 1 6
57 9 31
57 16 6
57 39 37
57 60 49
57 61 42
57 79 30
57 82 90
58 4 30
58 44 5
58 49 35
58 61 40
58 78 91
58 90 62
58 94 74
58 99 43
59 10 74
59 17 39
59 56 51
59 60 42
59 66 51
59 95 82
60 4 91
60 18 8
60 74 75
60 76 75
61 1 8
61 9 39
61 16 79
61 25 87
61 88 81
62 7 90
62 15 25
62 33 3
62 36 94
62 45 45
62 65 72
62 71 29
62 76 65
62 90 2
62 92 31
62 94 92
63 21 61
63 35 95
63 39 27
63 48 81
63 85 5
63 93 73
64 6 75
64 10 14
64 21 12
64 57 32
64 76 34
64 90 82
64 94 95
64 98 63
65 2 98
65 28 10
65 38 50
65 55 25
65 61 74
65 64 4
65 74 36
65 78 55
66 1 97
66 6 100
66 47 40
66 67 30
66 72 100
66 91 8
67 11 25
67 14 42
67 25 81
67 44 51
67 45 23
67 53 80
67 63 81
67 73 38
67 87 30
68 26 80
68 32 3
68 35 76
68 83 93
68 85 52
68 89 15
68 99 20
69 5 8
69 18 91
69 27 40
69 34 16
69 47 23
69 81 37
70 3 50
70 8 56
70 19 70
70 23 52
70 24 19
70 37 37
70 52 7
70 55 65
70 56 95
70 80 99
70 98 43
71 2 46
71 17 54
71 32 71
71 37 89
71 57 83
71 58 73
71 84 54
71 88 5
71 90 50
72 1 80
72 3 43
72 19 24
72 23 44
72 42 97
72 73 39
73 32 70
73 37 82
73 39 59
73 47 46
73 55 5
73 64 51
74 31 67
74 35 87
74 44 22
74 83 34
74 88 63
74 97 76
74 99 29
75 13 27
75 16 16
75 26 88
75 46 97
75 54 58
75 61 86
75 73 87
75 74 12
75 79 55
75 89 37
76 1 3
76 4 3
76 14 22
76 21 34
76 42 54
76 61 84
76 78 52
76 87 44
76 99 27
77 8 80
77 26 30
77 30 11
77 70 3
77 87 54
77 98 76
78 8 78
78 12 16
78 15 76
78 25 81
78 26 37
78 50 52
78 58 33
78 79 88
79 20 93
79 76 94
80 13 88
80 19 70
80 25 60
80 35 67
80 63 23
80 79 2
80 84 35
81 74 58
81 76 56
81 80 82
82 22 41
82 30 89
82 32 51
82 68 25
82 73 63
82 90 53
83 15 51
83 24 34
83 42 81
83 46 42
83 53 63
83 57 34
83 62 94
83 91 38
83 96 17
84 49 1
84 60 16
84 65 46
84 68 47
84 74 71
84 76 29
85 22 32
85 27 97
85 36 39
85 37 73
85 40 5
85 90 93
85 98 42
86 11 60
86 20 7
86 28 17
86 53 65
86 67 59
86 68 16
86 76 57
86 92 74
87 2 26
87 4 36
87 9 43
87 12 88
87 75 2
87 93 32
87 98 56
88 23 67
88 34 5
88 39 58
88 44 79
88 58 94
88 83 91
88 91 27
88 95 15
89 27 75
89 41 22
89 54 8
89 82 26
90 13 49
90 35 37
90 48 81
90 50 55
90 59 61
90 67 70
90 87 13
91 20 94
91 30 74
91 79 51
91 90 93
92 7 11
92 22 91
92 81 88
92 93 74
92 98 100
92 99 71
93 10 45
93 19 59
93 24 53
93 55 96
93 58 15
93 65 74
93 70 100
93 78 40
93 83 37
93 94 29
93 95 60
94 12 100
94 13 66
95 3 73
95 7 10
95 16 22
95 22 33
95 23 18
95 24 81
95 35 10
95 48 96
95 53 53
96 5 4
96 10 38
96 49 53
96 51 61
96 99 15
97 5 73
97 10 13
97 19 83
97 21 32
97 26 62
97 61 85
97 73 88
97 82 52
97 85 51
97 88 70
98 20 82
98 24 61
98 30 85
98 61 95
98 65 35
98 83 26
