100 685
25 93 49
26 8 19
26 13 69
26 41 77
26 42 71
26 43 9
26 65 74
26 82 23
26 86 85
27 7 3
27 25 20
27 47 91
27 54 57
27 78 90
27 94 70
27 95 29
27 98 19
28 19 5
28 27 12
28 54 78
28 55 83
28 81 64
29 15 59
29 37 12
29 52 11
29 79 48
29 81 9
29 89 41
30 3 52
30 9 92
30 13 71
30 18 11
30 37 28
30 38 20
30 39 42
30 56 74
30 69 44
30 78 13
30 82 45
31 4 67
31 5 50
31 32 10
31 38 75
31 52 91
32 12 75
32 16 44
32 18 97
32 21 64
32 41 1
32 43 67
32 86 85
33 1 88
33 44 29
33 57 75
33 62 23
33 65 88
33 93 42
34 5 19
34 6 70
34 7 52
34 22 91
34 57 58
34 60 79
34 72 44
34 73 65
34 74 84
34 83 35
34 97 11
35 2 28
35 29 57
35 60 73
35 66 33
35 67 93
35 87 59
35 93 67
36 12 76
36 20 36
36 26 21
36 33 35
36 37 93
36 50 8
36 83 32
36 86 83
36 87 28
36 90 33
37 14 80
37 22 4
37 23 2
37 35 49
37 57 22
37 95 83
38 9 77
38 22 82
38 27 4
38 61 73
39 14 78
39 32 43
39 33 10
39 34 9
39 42 17
39 75 14
39 77 49
40 15 7
40 17 9
40 51 36
40 78 98
40 79 98
40 80 7
40 91 91
41 20 44
41 39 22
41 78 70
41 83 65
42 13 64
42 26 59
42 32 37
42 48 89
42 53 13
42 61 93
42 62 48
42 83 67
42 97 83
43 14 87
43 48 45
43 57 91
43 73 50
43 77 2
43 93 76
43 98 53
44 10 81
44 33 84
44 50 86
44 67 100
44 81 7
45 8 35
45 27 20
45 34 50
45 48 40
45 65 38
45 75 33
45 82 4
46 10 57
46 30 9
46 34 14
46 36 15
46 76 21
46 86 13
47 8 77
47 20 21
47 33 56
47 36 33
47 37 17
47 57 96
47 73 82
47 75 83
47 92 96
47 96 57
48 51 43
48 53 57
48 55 100
48 69 28
48 75 47
48 79 75
48 92 52
49 3 71
49 23 85
49 27 43
49 45 78
49 56 57
49 61 88
49 65 99
49 76 2
49 96 91
50 8 36
50 9 91
50 29 95
50 46 13
50 63 56
50 68 92
50 76 50
50 80 1
50 88 26
51 4 77
51 13 43
51 39 11
51 88 34
51 99 27
52 4 31
52 74 56
52 79 94
52 92 43
52 94 66
53 9 33
53 18 62
53 33 95
53 46 45
53 59 96
53 65 48
53 77 2
54 12 3
54 36 13
54 58 80
54 67 41
55 1 66
55 26 98
55 34 67
55 36 18
55 49 22
55 59 13
55 62 60
55 63 16
55 91 36
56 9 53
56 57 11
56 66 63
56 69 72
56 72 99
56 91 33
57 2 17
57 6 77
57 55 9
57 97 17
58 20 55
58 49 39
58 52 85
58 53 15
58 59 86
58 63 15
58 65 18
58 67 86
58 71 78
58 73 86
58 77 34
58 93 86
59 3 13
59 4 28
59 7 67
59 28 74
59 37 83
59 47 13
59 89 63
59 99 15
60 12 76
60 20 37
60 21 95
60 34 76
60 88 63
61 34 55
61 51 59
61 52 51
61 55 39
61 72 73
61 73 85
62 7 67
62 10 85
62 11 16
62 12 13
62 17 14
62 43 92
62 46 1
62 48 71
62 60 98
62 78 82
63 17 26
63 43 26
63 47 72
63 71 20
63 74 21
63 81 11
64 6 94
64 24 51
64 44 87
64 51 6
64 52 14
65 47 72
65 48 24
65 52 10
65 89 87
66 1 71
66 11 17
66 46 72
66 78 39
66 97 71
67 8 77
67 12 97
67 24 100
67 43 54
67 48 36
67 59 72
68 12 36
68 27 56
68 61 75
68 66 1
68 70 84
68 97 74
69 22 17
69 28 62
69 36 28
69 58 24
69 88 45
69 93 95
70 42 34
70 69 72
71 11 75
71 29 53
71 33 92
71 40 56
71 46 7
71 49 6
71 53 66
71 66 5
71 88 57
71 96 72
72 6 35
72 19 97
72 20 38
72 29 50
72 38 48
72 46 55
72 62 97
72 63 87
72 65 90
72 70 5
73 27 86
73 38 100
73 41 87
73 50 9
73 58 57
73 61 63
73 62 5
73 77 94
74 19 20
74 26 59
74 34 66
74 51 44
74 52 26
74 59 6
74 76 75
74 87 45
74 97 91
74 99 81
75 25 4
75 34 78
75 49 12
75 56 35
75 64 63
75 85 16
75 98 84
76 4 22
76 10 59
76 17 71
76 25 70
76 46 99
76 47 29
76 55 77
76 65 37
76 98 75
77 1 94
77 5 41
77 27 29
77 45 21
77 57 87
77 58 64
77 94 91
78 14 30
78 18 90
78 19 32
78 51 31
78 61 17
78 65 32
78 74 69
78 75 10
78 84 1
78 87 35
79 3 95
79 9 36
79 11 5
79 18 29
79 45 40
79 49 80
79 62 56
79 87 26
80 21 71
80 51 96
80 65 100
81 31 51
81 44 69
81 48 20
81 52 95
81 59 41
81 61 74
81 82 2
81 95 95
82 2 37
82 17 56
82 23 70
82 60 15
82 61 41
83 30 79
83 76 15
83 78 51
83 88 31
84 2 68
84 3 22
84 9 81
84 16 67
84 26 29
84 27 83
84 82 10
85 3 50
85 12 53
85 18 21
85 20 63
85 50 48
85 60 28
85 64 15
85 82 22
85 84 77
85 90 90
86 4 87
86 14 11
86 20 5
86 38 3
86 39 92
86 56 65
86 60 35
87 2 99
87 13 61
87 18 28
87 43 64
87 53 5
87 60 59
87 66 63
87 76 12
87 94 61
88 8 96
88 15 86
88 36 44
88 57 58
88 66 56
88 95 26
89 19 95
89 21 53
89 48 21
89 62 76
89 65 44
89 67 31
89 71 11
89 75 8
89 93 88
89 99 8
90 25 26
90 30 41
90 32 89
90 36 10
90 74 9
90 80 100
91 6 18
91 58 80
91 61 91
91 86 62
91 92 70
92 7 97
92 25 84
92 55 69
92 58 8
92 66 80
92 67 68
92 74 22
92 77 65
92 91 55
92 95 50
92 98 33
93 4 29
93 29 11
93 42 46
93 59 53
93 66 18
93 86 64
94 33 11
94 64 30
94 77 45
94 89 55
95 29 11
95 41 50
95 42 61
95 51 14
95 70 46
95 72 89
95 79 9
95 82 100
95 84 29
95 85 87
96 17 50
96 25 39
96 49 78
96 62 66
97 25 78
97 31 95
97 43 17
97 71 29
97 72 17
98 8 79
98 11 72
98 20 59
98 34 51
98 41 96
98 43 61
98 45 82
98 99 63
