100 685
64 39 18
64 42 100
64 47 42
64 62 8
64 86 3
65 16 22
65 18 2
65 25 90
65 27 55
65 45 43
65 55 82
65 76 18
65 79 78
65 88 65
65 93 83
65 95 3
66 39 68
66 40 25
66 50 20
66 51 58
66 54 3
66 59 11
66 75 76
66 85 35
66 90 21
67 4 57
67 7 90
67 12 98
67 16 41
67 25 68
67 26 33
67 36 13
67 60 65
67 70 23
67 72 85
67 74 32
67 82 51
67 95 85
68 24 73
68 28 16
68 43 70
68 48 19
68 88 67
68 90 14
68 96 45
69 4 66
69 13 95
69 31 81
69 37 92
69 60 31
69 66 87
69 86 54
70 17 85
70 30 50
70 37 37
70 38 78
70 40 84
70 45 27
70 49 35
70 54 9
70 65 15
70 76 24
70 84 36
70 91 49
70 96 96
70 97 98
70 98 14
71 1 5
71 24 45
71 49 70
71 52 30
71 73 37
71 75 57
72 26 8
72 37 34
72 53 86
72 65 91
72 67 16
72 83 56
72 85 69
72 89 7
72 90 81
73 37 25
73 55 66
73 60 22
73 65 28
73 78 24
73 81 2
73 95 39
73 96 42
73 98 26
73 99 58
74 7 86
74 29 97
74 40 86
74 47 18
74 50 94
74 59 82
74 66 32
74 98 84
75 15 35
75 17 30
75 32 53
75 78 78
75 80 43
75 89 77
75 98 8
76 6 93
76 12 71
76 16 33
76 20 20
76 22 16
76 51 60
76 61 27
76 63 80
77 19 27
77 26 65
77 48 13
77 67 52
77 71 47
77 80 84
78 22 71
78 42 7
78 48 14
78 52 64
78 53 44
78 85 1
79 31 66
79 52 90
79 78 67
80 18 45
80 19 19
80 22 62
80 50 4
80 61 70
80 70 55
80 83 6
80 88 96
80 94 81
81 64 85
81 66 78
81 67 85
82 7 23
82 38 94
82 63 18
82 95 74
82 96 11
83 21 60
83 38 10
83 79 79
83 84 72
83 85 39
83 87 17
83 99 100
84 6 48
84 25 41
84 38 100
84 40 75
84 41 94
84 52 21
84 71 51
84 82 20
85 24 80
85 40 61
85 65 18
85 89 37
85 97 95
86 6 100
86 16 13
86 41 51
86 42 25
86 47 19
86 64 2
86 95 97
87 9 30
87 16 41
87 22 78
87 37 98
87 38 92
87 82 5
88 18 26
88 25 2
88 42 92
88 50 42
88 63 48
88 87 75
88 94 1
89 1 24
89 6 70
89 41 59
89 67 34
89 72 81
89 85 1
89 88 66
90 2 41
90 17 59
90 31 73
90 32 39
90 47 95
90 53 20
90 59 64
90 65 61
90 83 82
90 91 65
90 99 63
91 1 51
91 3 83
91 7 94
91 10 36
91 22 9
91 61 21
91 81 99
91 93 68
91 94 70
91 99 70
92 36 13
92 72 60
92 88 3
92 98 100
93 32 23
93 68 71
93 76 62
93 81 76
93 85 43
93 88 43
93 99 82
94 25 12
94 26 73
94 36 48
94 37 93
94 39 78
94 43 88
94 48 23
94 56 62
94 74 42
94 80 83
94 84 15
94 96 53
95 12 97
95 17 48
95 55 94
95 77 57
95 84 88
95 90 47
96 6 25
96 26 56
96 32 89
96 40 75
96 61 24
96 83 89
97 6 4
97 17 29
97 18 91
97 61 13
97 82 88
97 87 25
97 88 28
98 22 57
98 33 57
98 41 76
98 50 90
98 86 82
98 87 25
