100 681
40 78 55
41 5 68
41 33 43
41 55 52
41 63 47
42 2 73
42 72 4
42 73 72
42 79 58
42 89 84
43 13 66
43 14 27
43 17 72
43 20 48
43 95 40
44 7 44
44 17 28
44 65 91
44 76 11
44 82 31
44 84 57
44 90 84
45 4 45
45 8 85
45 14 19
45 26 45
45 35 90
45 47 37
45 48 59
45 54 92
45 67 13
45 81 11
46 3 32
46 27 44
46 52 91
46 58 49
46 87 10
46 89 76
47 3 14
47 9 41
47 51 13
47 69 11
47 89 58
47 93 28
47 99 89
48 4 25
48 30 50
48 42 97
48 64 31
48 84 46
48 85 88
49 3 70
49 11 73
49 13 2
49 27 15
49 31 5
50 18 24
50 31 50
50 35 9
50 43 23
50 55 41
50 57 53
50 81 13
50 85 44
50 98 52
51 11 18
51 47 48
51 53 33
51 58 97
51 68 50
51 71 15
51 73 43
52 14 55
52 39 47
52 44 68
52 45 87
52 49 97
52 80 56
52 86 95
52 90 37
53 13 13
53 16 40
53 26 62
53 39 55
53 44 77
53 45 97
53 51 86
53 79 100
53 94 82
54 10 99
54 20 28
54 58 100
54 60 59
54 84 62
54 97 20
54 98 93
55 11 90
55 15 52
55 82 85
55 90 93
55 99 84
56 28 31
56 41 70
56 80 94
56 89 89
56 90 59
57 1 28
57 9 63
57 19 42
57 29 69
57 48 9
57 53 4
57 56 21
57 64 86
57 75 55
57 81 15
57 88 58
58 1 65
58 16 42
58 18 93
58 21 24
58 37 73
58 45 34
58 51 85
58 78 81
58 84 55
58 95 30
59 10 29
59 11 68
59 33 22
59 56 53
59 69 8
59 79 65
59 94 18
60 47 28
60 58 81
60 59 4
60 82 8
60 85 61
60 91 22
60 93 97
61 1 60
61 18 1
61 19 34
61 45 58
61 56 40
61 80 72
61 89 1
61 94 50
62 32 15
62 35 9
62 37 58
62 56 67
62 82 79
62 96 93
63 1 7
63 45 77
63 46 80
64 13 57
64 15 20
64 18 35
64 49 10
64 50 23
64 51 46
64 59 59
64 75 80
64 77 80
64 81 36
64 99 68
65 39 56
65 45 67
65 54 72
65 67 81
65 78 17
65 87 28
65 95 2
65 99 11
66 46 89
66 77 30
66 85 13
67 50 5
68 33 97
68 40 97
68 87 90
69 23 34
69 27 59
69 41 26
69 57 77
69 77 66
70 1 45
70 11 92
70 28 64
70 40 32
70 50 44
70 61 9
70 73 23
70 81 49
70 88 90
71 21 24
71 22 69
71 25 55
71 27 5
71 34 51
71 62 82
71 84 72
72 47 84
72 63 99
72 67 93
72 75 70
72 83 91
72 84 59
73 5 40
73 23 38
73 24 37
73 29 44
73 45 12
73 51 7
73 93 39
74 15 67
74 27 55
74 42 17
74 61 4
74 63 34
74 75 51
74 93 62
75 8 80
75 88 75
75 99 73
76 5 47
76 13 40
76 27 6
76 40 38
76 47 25
76 73 49
76 84 54
76 90 8
76 93 55
76 98 67
77 6 75
77 15 29
77 19 82
77 32 16
77 36 13
77 42 22
77 66 38
77 72 11
78 16 47
78 47 5
78 63 44
78 67 36
79 15 2
79 17 57
79 44 57
79 49 68
79 50 18
79 52 72
79 66 23
79 69 88
79 93 69
80 24 51
80 42 92
80 45 3
80 48 81
80 60 17
80 76 3
80 77 29
80 89 34
81 1 15
81 11 12
81 26 20
81 43 77
81 79 12
81 85 73
81 94 47
81 99 2
82 5 9
82 13 53
82 29 4
82 44 48
82 56 82
83 7 75
83 29 70
83 31 13
83 45 91
83 51 28
83 84 54
84 2 40
84 65 27
84 66 37
84 67 11
84 76 72
84 79 32
84 90 71
85 8 41
85 9 93
85 15 14
85 35 84
85 58 84
85 69 33
85 71 89
85 74 53
86 20 56
86 25 63
86 35 25
86 38 97
86 39 32
86 45 81
86 47 20
86 57 79
86 61 81
86 62 29
86 68 77
86 72 63
86 74 19
86 90 19
86 91 81
86 99 23
87 25 86
87 26 82
87 41 70
87 49 86
87 51 5
87 96 3
88 13 30
88 14 68
88 40 75
88 50 33
88 64 33
88 96 29
89 4 76
89 29 36
89 36 81
89 46 58
89 73 63
89 91 59
90 11 93
90 12 3
90 15 53
90 17 69
90 25 91
90 51 39
90 56 100
91 2 44
91 38 32
91 48 6
91 58 46
91 89 24
92 17 70
92 31 60
92 33 63
92 34 18
92 56 35
92 61 55
92 73 35
92 79 56
92 91 87
92 98 59
93 39 70
93 45 12
93 47 82
93 56 27
93 60 91
93 64 88
93 79 75
93 98 4
94 1 67
94 2 27
94 17 23
94 19 61
94 33 41
94 38 14
94 57 49
94 64 17
94 69 91
94 80 77
95 28 94
95 32 95
95 68 29
96 7 15
96 11 21
96 35 10
96 50 50
96 58 74
97 3 25
97 11 16
97 18 13
97 21 63
97 23 78
97 27 99
97 33 10
97 72 82
98 9 13
98 37 49
98 49 70
98 58 71
98 59 1
98 61 60
98 64 81
98 77 90
98 79 83
