100 692
74 91 19
75 1 73
75 12 23
75 25 83
75 39 60
75 48 92
75 52 8
75 80 43
76 16 8
76 19 88
76 20 11
76 39 91
76 44 81
76 48 37
76 53 79
76 65 9
76 79 83
76 99 46
77 6 38
77 13 47
77 60 41
77 87 31
77 88 92
78 32 67
78 35 80
78 61 77
78 73 12
78 81 31
78 97 98
78 98 32
79 5 84
79 28 93
79 54 95
79 57 7
79 58 81
79 59 35
79 64 86
79 68 20
79 82 22
80 26 27
80 31 25
80 34 81
80 41 45
80 77 74
80 81 6
81 13 88
81 15 18
81 41 90
81 63 86
82 11 58
82 56 77
82 61 92
82 67 87
82 68 46
82 99 28
83 44 54
83 90 23
83 96 12
84 2 66
84 18 71
84 31 10
84 37 80
84 45 25
84 63 28
84 66 69
84 69 6
84 77 65
84 78 86
85 2 90
85 42 71
86 1 70
86 6 45
86 17 60
86 54 10
86 65 99
87 14 65
87 27 83
87 33 40
87 54 86
87 66 38
87 67 97
87 92 62
87 93 13
88 7 17
88 8 25
88 20 87
88 30 86
88 33 56
88 63 42
88 66 100
88 77 56
89 5 29
89 24 78
89 50 85
89 92 50
90 29 97
90 70 72
90 80 91
90 99 53
91 10 53
91 25 80
91 40 61
91 63 67
91 64 46
91 72 86
91 75 47
92 4 53
92 45 39
92 50 97
92 60 33
92 96 71
93 19 67
93 22 65
93 33 37
93 40 91
93 44 14
93 68 16
93 94 63
94 8 70
94 51 20
94 61 79
94 67 16
94 78 22
94 88 93
94 90 2
95 30 6
95 32 99
95 38 60
95 51 64
95 56 24
95 63 49
95 83 3
95 84 68
95 93 85
96 1 54
96 50 72
96 84 55
96 86 38
97 1 98
97 6 85
97 11 44
97 14 12
97 21 40
97 51 10
97 59 24
97 86 23
97 92 56
97 94 48
98 66 21
98 71 20
